Unnamed: 0,freq_cancer,freq_non_cancer,pred_label,pred,label
100,0.99867105,0.0013289289,Cancer,1,1
101,0.9881175,0.011882462,Cancer,1,1
102,0.9897691,0.010230886,Cancer,1,1
103,0.83904696,0.16095304,Cancer,1,1
104,0.97864944,0.021350546,Cancer,1,1
105,0.7049338,0.29506618,Cancer,1,1
106,0.9877384,0.012261668,Cancer,1,1
107,0.9676298,0.032370213,Cancer,1,1
108,0.99970526,0.00029477105,Cancer,1,1
109,0.99781346,0.0021865708,Cancer,1,1
110,0.99850595,0.0014940702,Cancer,1,1
111,0.79870725,0.20129277,Cancer,1,1
112,0.99687046,0.003129549,Cancer,1,1
113,0.9983931,0.0016068922,Cancer,1,1
114,0.9920745,0.007925446,Cancer,1,1
115,0.9961371,0.0038628643,Cancer,1,1
116,0.98129994,0.018700121,Cancer,1,1
117,0.19890632,0.80109364,Normal,0,0
118,0.7399064,0.2600936,Cancer,1,1
119,0.9618376,0.038162414,Cancer,1,1
120,0.9326682,0.06733186,Cancer,1,1
121,0.9969664,0.0030336184,Cancer,1,1
122,0.99927837,0.00072168175,Cancer,1,1
123,0.99608827,0.003911761,Cancer,1,1
124,0.823784,0.17621602,Cancer,1,1
125,0.9786089,0.021391075,Cancer,1,1
126,0.7231641,0.27683592,Cancer,1,1
127,0.99823296,0.0017669584,Cancer,1,1
128,0.026192555,0.97380745,Normal,0,0
129,0.9995203,0.00047968322,Cancer,1,1
130,0.98861885,0.011381142,Cancer,1,1
131,0.9987827,0.0012173362,Cancer,1,1
132,0.9925103,0.0074896854,Cancer,1,1
133,0.7695071,0.23049287,Cancer,1,1
134,0.8051792,0.19482076,Cancer,1,1
135,0.8970108,0.10298923,Cancer,1,1
136,0.99730265,0.0026973549,Cancer,1,1
137,0.99915814,0.00084181014,Cancer,1,1
138,0.99124384,0.008756209,Cancer,1,1
139,0.9933415,0.006658458,Cancer,1,1
140,0.8852848,0.11471523,Cancer,1,1
141,0.9979221,0.0020778922,Cancer,1,1
142,0.00031606248,0.999684,Normal,0,0
143,0.9980375,0.0019624822,Cancer,1,1
144,0.8977024,0.10229757,Cancer,1,1
145,0.9724602,0.027539775,Cancer,1,1
146,0.79659784,0.20340212,Cancer,1,1
147,0.9956554,0.0043445425,Cancer,1,1
148,0.99727386,0.002726101,Cancer,1,1
149,0.98372966,0.016270384,Cancer,1,1
150,0.9992686,0.00073140825,Cancer,1,1
151,0.8612785,0.13872147,Cancer,1,1
152,0.9446873,0.055312652,Cancer,1,1
153,0.006258816,0.9937412,Normal,0,0
154,0.9999232,7.678523e-05,Cancer,1,1
155,0.99586344,0.004136529,Cancer,1,1
156,0.97537154,0.024628432,Cancer,1,1
157,0.89423305,0.10576696,Cancer,1,1
158,0.9993399,0.0006600834,Cancer,1,1
159,0.99955875,0.00044126494,Cancer,1,1
160,0.79744416,0.20255585,Cancer,1,1
161,0.9465267,0.05347328,Cancer,1,1
162,0.94562936,0.0543707,Cancer,1,1
163,0.99960023,0.00039975694,Cancer,1,1
164,0.9985998,0.0014001502,Cancer,1,1
165,0.8525555,0.14744449,Cancer,1,1
166,0.9994547,0.0005453442,Cancer,1,1
167,0.9774653,0.022534713,Cancer,1,1
168,0.99896085,0.0010391359,Cancer,1,1
169,0.9958688,0.0041311816,Cancer,1,1
170,0.9804583,0.019541664,Cancer,1,1
171,0.9706806,0.029319407,Cancer,1,1
172,0.9996947,0.00030533556,Cancer,1,1
173,0.99822825,0.0017717176,Cancer,1,1
174,0.6456439,0.35435617,Cancer,1,1
175,0.99688846,0.0031115173,Cancer,1,1
176,0.9752435,0.024756463,Cancer,1,1
177,0.98485816,0.015141861,Cancer,1,1
178,0.9557616,0.044238422,Cancer,1,1
179,0.9579635,0.042036466,Cancer,1,1
180,0.86617994,0.13382006,Cancer,1,1
181,0.9995148,0.0004851882,Cancer,1,1
182,0.99021405,0.009785918,Cancer,1,1
183,0.99606293,0.0039370395,Cancer,1,1
184,0.9885902,0.011409822,Cancer,1,1
185,0.74421686,0.2557831,Cancer,1,1
186,0.99988997,0.00011004265,Cancer,1,1
187,0.7969247,0.20307533,Cancer,1,1
188,0.95865446,0.04134556,Cancer,1,1
189,0.9326343,0.06736569,Cancer,1,1
190,0.9413672,0.058632825,Cancer,1,1
191,0.88349813,0.116501845,Cancer,1,1
192,0.8457631,0.15423693,Cancer,1,1
193,0.7240318,0.2759682,Cancer,1,1
194,0.87070906,0.12929092,Cancer,1,1
195,0.9992446,0.0007554229,Cancer,1,1
196,0.9865978,0.013402152,Cancer,1,1
197,0.9987828,0.001217154,Cancer,1,1
198,0.9961748,0.0038251046,Cancer,1,1
199,0.999913,8.7051754e-05,Cancer,1,1
200,0.6877265,0.3122735,Cancer,1,1
201,0.9993155,0.00068451214,Cancer,1,1
202,0.8019213,0.19807868,Cancer,1,1
203,0.9844492,0.015550793,Cancer,1,1
204,0.9948066,0.005193417,Cancer,1,1
205,0.77608377,0.22391625,Cancer,1,1
206,0.9890939,0.010906112,Cancer,1,1
207,0.99826884,0.0017311546,Cancer,1,1
208,0.9996062,0.00039388734,Cancer,1,1
209,0.6976646,0.30233538,Cancer,1,1
210,0.9057892,0.09421084,Cancer,1,1
211,0.6707507,0.3292493,Cancer,1,1
212,0.025277952,0.974722,Normal,0,0
213,0.9976392,0.0023607856,Cancer,1,1
214,0.9967996,0.0032003361,Cancer,1,1
215,0.96908265,0.030917343,Cancer,1,1
216,0.99678636,0.0032136189,Cancer,1,1
217,0.9994778,0.0005221855,Cancer,1,1
218,0.999637,0.00036294246,Cancer,1,1
219,0.9952324,0.0047675283,Cancer,1,1
220,0.28303978,0.7169602,Normal,0,0
221,0.77837455,0.22162542,Cancer,1,1
222,0.011494693,0.9885053,Normal,0,0
223,0.8636851,0.13631488,Cancer,1,1
224,0.98042715,0.019572893,Cancer,1,1
225,0.84700936,0.15299062,Cancer,1,1
226,0.99173814,0.008261856,Cancer,1,1
227,0.89476603,0.105234,Cancer,1,1
228,0.9992725,0.00072752923,Cancer,1,1
229,0.9949635,0.005036472,Cancer,1,1
230,0.871119,0.12888096,Cancer,1,1
231,0.95147,0.04853001,Cancer,1,1
232,0.99829286,0.0017070993,Cancer,1,1
233,0.29858363,0.7014164,Normal,0,0
234,0.88089585,0.11910416,Cancer,1,1
235,0.96876377,0.03123621,Cancer,1,1
236,0.93917143,0.06082851,Cancer,1,1
237,0.998705,0.0012949463,Cancer,1,1
238,0.9989139,0.0010860799,Cancer,1,1
239,0.8598605,0.14013948,Cancer,1,1
240,0.9683412,0.031658765,Cancer,1,1
241,0.9965424,0.003457535,Cancer,1,1
242,0.9456568,0.05434325,Cancer,1,1
243,0.9846186,0.015381425,Cancer,1,1
244,0.9956262,0.0043738107,Cancer,1,1
245,0.85047084,0.14952913,Cancer,1,1
246,0.9975164,0.002483661,Cancer,1,1
247,0.994333,0.00566703,Cancer,1,1
248,0.021360429,0.9786396,Normal,0,0
249,0.99071926,0.009280767,Cancer,1,1
250,0.99300355,0.0069964533,Cancer,1,1
251,0.9997235,0.00027652172,Cancer,1,1
252,0.99960846,0.00039155027,Cancer,1,1
253,0.9944459,0.0055540847,Cancer,1,1
254,0.72941065,0.2705894,Cancer,1,0
255,0.7911406,0.20885943,Cancer,1,1
256,0.76207453,0.23792545,Cancer,1,1
257,0.022075241,0.9779247,Normal,0,0
258,0.99576926,0.0042308043,Cancer,1,1
259,0.9971777,0.002822233,Cancer,1,1
260,0.998302,0.0016979518,Cancer,1,1
261,0.9616572,0.038342785,Cancer,1,1
262,0.8083957,0.19160432,Cancer,1,1
263,0.9920546,0.007945437,Cancer,1,1
264,0.9995629,0.00043711398,Cancer,1,1
265,0.835492,0.16450801,Cancer,1,1
266,0.6529725,0.34702748,Cancer,1,1
267,0.12586477,0.8741352,Normal,0,0
268,0.9427332,0.057266794,Cancer,1,1
269,0.9634003,0.036599703,Cancer,1,1
270,0.99570054,0.0042994614,Cancer,1,1
271,0.97445077,0.025549255,Cancer,1,1
272,0.9936708,0.006329204,Cancer,1,1
273,0.8679186,0.1320814,Cancer,1,1
274,0.9879247,0.012075338,Cancer,1,1
275,0.99033374,0.009666272,Cancer,1,1
276,0.99944097,0.0005590586,Cancer,1,1
277,0.8952591,0.10474097,Cancer,1,1
278,0.95967734,0.040322646,Cancer,1,1
279,0.9997662,0.00023387301,Cancer,1,1
280,0.747046,0.25295404,Cancer,1,1
281,0.9999728,2.7208593e-05,Cancer,1,1
282,0.9628078,0.037192184,Cancer,1,1
283,0.71455604,0.2854439,Cancer,1,1
284,0.8874923,0.11250769,Cancer,1,1
285,0.9299945,0.07000552,Cancer,1,1
286,0.99284756,0.0071523786,Cancer,1,1
287,0.8031397,0.19686031,Cancer,1,1
288,0.6988953,0.30110475,Cancer,1,1
289,0.98588586,0.014114192,Cancer,1,1
290,0.99759394,0.0024060076,Cancer,1,1
291,0.7121634,0.2878366,Cancer,1,1
292,0.99671495,0.0032850807,Cancer,1,1
293,0.99776757,0.002232387,Cancer,1,1
294,0.8283119,0.17168808,Cancer,1,1
295,0.5946902,0.4053098,Cancer,1,1
296,0.91063315,0.08936686,Cancer,1,1
297,0.95389414,0.04610582,Cancer,1,1
298,0.9998801,0.00011987922,Cancer,1,1
299,0.7924482,0.20755178,Cancer,1,1
300,0.9712731,0.02872695,Cancer,1,1
301,0.97297937,0.027020646,Cancer,1,1
302,0.85969543,0.14030455,Cancer,1,1
303,0.9563714,0.043628637,Cancer,1,1
304,0.994449,0.0055510444,Cancer,1,1
305,0.9992975,0.0007025409,Cancer,1,1
306,0.81045157,0.18954849,Cancer,1,1
307,0.81231767,0.1876823,Cancer,1,1
308,0.8969945,0.10300548,Cancer,1,1
309,0.8272309,0.17276914,Cancer,1,1
310,0.8897627,0.11023732,Cancer,1,1
311,0.8625292,0.1374708,Cancer,1,1
312,0.97313744,0.026862593,Cancer,1,1
313,0.9947495,0.0052504614,Cancer,1,1
314,0.90243995,0.09756004,Cancer,1,1
315,0.9654418,0.034558173,Cancer,1,1
316,0.87546813,0.124531865,Cancer,1,1
317,0.22749455,0.77250546,Normal,0,0
318,0.8079203,0.19207971,Cancer,1,1
319,0.9879259,0.012074148,Cancer,1,1
320,0.999241,0.0007590302,Cancer,1,1
321,0.99480164,0.005198356,Cancer,1,1
322,0.8309738,0.1690262,Cancer,1,1
323,0.7323867,0.26761323,Cancer,1,1
324,0.99929583,0.0007041459,Cancer,1,1
325,0.8133782,0.18662174,Cancer,1,1
326,0.19068864,0.8093114,Normal,0,0
327,0.9925022,0.007497771,Cancer,1,1
328,0.905381,0.09461895,Cancer,1,1
329,0.99964654,0.0003533963,Cancer,1,1
330,0.6377418,0.36225826,Cancer,1,1
331,0.9958735,0.004126472,Cancer,1,1
332,0.09255489,0.90744513,Normal,0,0
333,0.9978144,0.0021855857,Cancer,1,1
334,0.98991734,0.010082659,Cancer,1,1
335,0.9955813,0.0044187205,Cancer,1,1
336,0.8299304,0.1700696,Cancer,1,1
337,0.85978734,0.14021271,Cancer,1,1
338,0.7170211,0.28297886,Cancer,1,1
339,0.98819053,0.011809497,Cancer,1,1
340,0.94660413,0.05339586,Cancer,1,1
341,0.89601815,0.10398184,Cancer,1,1
342,0.99303657,0.0069634095,Cancer,1,1
343,0.9136051,0.08639493,Cancer,1,1
344,0.9496688,0.050331216,Cancer,1,1
345,0.99295866,0.007041329,Cancer,1,1
346,0.9668415,0.03315854,Cancer,1,1
347,0.99418277,0.005817287,Cancer,1,1
348,0.9868956,0.0131043885,Cancer,1,1
349,0.99906856,0.0009314807,Cancer,1,1
350,0.0020208806,0.9979791,Normal,0,0
351,0.9305344,0.06946557,Cancer,1,1
352,0.7034695,0.2965305,Cancer,1,1
353,0.89318806,0.1068119,Cancer,1,1
354,0.7488732,0.2511268,Cancer,1,1
355,0.98657167,0.013428318,Cancer,1,1
356,0.99881434,0.0011856196,Cancer,1,1
357,0.9752771,0.024722857,Cancer,1,1
358,0.9990434,0.0009566019,Cancer,1,1
359,0.7166402,0.2833598,Cancer,1,1
360,0.700784,0.29921597,Cancer,1,1
361,0.9956077,0.004392322,Cancer,1,1
362,0.8365223,0.16347769,Cancer,1,1
363,0.7673995,0.23260051,Cancer,1,1
364,0.99957675,0.00042325404,Cancer,1,1
365,0.8201578,0.17984217,Cancer,1,1
366,0.9744004,0.0255996,Cancer,1,1
367,0.73650813,0.26349184,Cancer,1,1
368,0.9945827,0.0054172436,Cancer,1,1
369,0.19941375,0.8005862,Normal,0,0
370,0.77533865,0.22466138,Cancer,1,1
371,0.8057342,0.19426577,Cancer,1,1
372,0.6704386,0.32956138,Cancer,1,1
373,0.9988317,0.0011682576,Cancer,1,1
374,0.9992373,0.00076270074,Cancer,1,1
375,0.736247,0.26375294,Cancer,1,1
376,0.7280907,0.2719093,Cancer,1,1
377,0.70783293,0.29216704,Cancer,1,1
378,0.9985857,0.001414325,Cancer,1,1
379,0.81285787,0.1871421,Cancer,1,1
380,0.8602464,0.1397536,Cancer,1,1
381,0.9183367,0.081663325,Cancer,1,1
382,0.9954804,0.0045195497,Cancer,1,1
383,0.90427554,0.095724456,Cancer,1,1
384,0.99545056,0.0045494162,Cancer,1,1
385,0.6750264,0.32497358,Cancer,1,1
386,0.9357073,0.0642928,Cancer,1,1
387,0.7847796,0.2152204,Cancer,1,1
388,0.9218281,0.07817189,Cancer,1,1
389,0.72963667,0.27036336,Cancer,1,1
390,0.99808323,0.0019167709,Cancer,1,1
391,0.92194915,0.07805088,Cancer,1,1
392,0.9957879,0.0042120647,Cancer,1,1
393,0.9994808,0.0005192697,Cancer,1,1
394,0.04636229,0.95363766,Normal,0,0
395,0.8167488,0.1832512,Cancer,1,1
396,0.9966001,0.0033999668,Cancer,1,1
397,0.9981529,0.0018470682,Cancer,1,1
398,0.99953413,0.0004658345,Cancer,1,1
399,0.9953629,0.004637059,Cancer,1,1
400,0.9982235,0.0017764777,Cancer,1,1
401,0.9975567,0.0024433439,Cancer,1,1
402,0.98724073,0.012759236,Cancer,1,1
403,0.99983406,0.0001659291,Cancer,1,1
404,0.99984384,0.00015615766,Cancer,1,1
405,0.99903095,0.00096909027,Cancer,1,1
406,0.9998915,0.00010845358,Cancer,1,1
407,0.86800045,0.13199952,Cancer,1,1
408,0.77320063,0.22679935,Cancer,1,1
409,0.9719957,0.028004317,Cancer,1,1
410,0.18247521,0.8175248,Normal,0,0
411,0.95897657,0.041023456,Cancer,1,1
412,0.9237435,0.0762565,Cancer,1,1
413,0.85632896,0.14367102,Cancer,1,1
414,0.94220906,0.057790883,Cancer,1,1
415,0.85607225,0.14392781,Cancer,1,1
416,0.9995024,0.00049755175,Cancer,1,1
417,0.9979011,0.002098942,Cancer,1,1
418,0.99979466,0.0002053994,Cancer,1,1
419,0.8952502,0.10474983,Cancer,1,1
420,0.9924306,0.0075694392,Cancer,1,1
421,0.87149024,0.12850969,Cancer,1,1
422,0.83312637,0.16687359,Cancer,1,1
423,0.99771154,0.002288464,Cancer,1,1
424,0.81966805,0.18033195,Cancer,1,1
425,0.55705315,0.4429468,Cancer,1,1
426,0.9400574,0.059942633,Cancer,1,1
427,0.8678791,0.13212085,Cancer,1,1
428,0.98550355,0.014496515,Cancer,1,1
429,0.9347037,0.065296255,Cancer,1,1
430,0.99834096,0.0016590354,Cancer,1,1
431,0.8746801,0.12531988,Cancer,1,1
432,0.5989579,0.40104207,Cancer,1,1
433,0.9997482,0.0002518823,Cancer,1,1
434,0.99674726,0.0032527312,Cancer,1,1
435,0.9993135,0.0006864802,Cancer,1,1
436,0.99655956,0.0034403997,Cancer,1,1
437,0.003687541,0.99631244,Normal,0,0
438,0.024675205,0.9753248,Normal,0,0
439,0.93398106,0.066018894,Cancer,1,1
440,0.26165888,0.7383411,Normal,0,0
441,0.9928953,0.0071047554,Cancer,1,1
442,0.99995625,4.3693602e-05,Cancer,1,1
443,0.96775705,0.032242987,Cancer,1,1
444,0.99995863,4.140981e-05,Cancer,1,1
445,0.9990081,0.000991949,Cancer,1,1
446,0.99903834,0.00096172636,Cancer,1,1
447,0.9977984,0.002201585,Cancer,1,1
448,0.8842067,0.11579328,Cancer,1,1
449,0.7792833,0.22071676,Cancer,1,1
450,0.99858713,0.0014128642,Cancer,1,1
451,0.9263801,0.07361995,Cancer,1,1
452,0.99963295,0.00036707145,Cancer,1,1
453,0.9989052,0.0010948615,Cancer,1,1
454,0.9580359,0.041964144,Cancer,1,1
455,0.83907586,0.16092414,Cancer,1,1
456,0.81919295,0.18080708,Cancer,1,1
457,0.89215416,0.10784583,Cancer,1,1
458,0.95689595,0.04310407,Cancer,1,1
459,0.99300474,0.0069953143,Cancer,1,1
460,0.7790176,0.22098245,Cancer,1,0
461,0.9703545,0.029645437,Cancer,1,1
462,0.939815,0.060184985,Cancer,1,1
463,0.9983682,0.0016317648,Cancer,1,1
464,0.9970392,0.0029607841,Cancer,1,1
465,0.14208215,0.8579178,Normal,0,0
466,0.99977237,0.00022761818,Cancer,1,1
467,0.9999572,4.279303e-05,Cancer,1,1
468,0.99179006,0.008209904,Cancer,1,1
469,0.9997967,0.00020331645,Cancer,1,1
470,0.8661526,0.13384745,Cancer,1,1
471,0.98952043,0.010479524,Cancer,1,1
472,0.72824633,0.27175373,Cancer,1,1
473,0.9998479,0.00015212888,Cancer,1,1
474,0.99944574,0.0005542358,Cancer,1,1
475,0.9977969,0.0022031646,Cancer,1,1
476,0.9999044,9.56537e-05,Cancer,1,1
477,0.80053174,0.19946823,Cancer,1,1
478,0.99993646,6.3589774e-05,Cancer,1,1
479,0.97275746,0.027242508,Cancer,1,1
480,0.9997218,0.00027817974,Cancer,1,1
481,0.6843317,0.31566826,Cancer,1,1
482,0.008873654,0.99112636,Normal,0,0
483,0.999549,0.00045101196,Cancer,1,1
484,0.9987172,0.0012827892,Cancer,1,1
485,0.9254117,0.07458827,Cancer,1,1
486,0.9204657,0.0795343,Cancer,1,1
487,0.9974138,0.0025862518,Cancer,1,1
488,0.9982924,0.0017075707,Cancer,1,1
489,0.96305215,0.03694788,Cancer,1,1
490,0.7653107,0.23468933,Cancer,1,1
491,0.9973694,0.0026305302,Cancer,1,1
492,0.988715,0.011284999,Cancer,1,1
493,0.8685321,0.13146783,Cancer,1,1
494,0.81092596,0.1890741,Cancer,1,1
495,0.99811256,0.0018873932,Cancer,1,1
496,0.9996296,0.00037040215,Cancer,1,1
497,0.9712838,0.028716268,Cancer,1,1
498,0.9867992,0.013200865,Cancer,1,1
499,0.85835457,0.14164545,Cancer,1,1
500,0.9931699,0.0068300655,Cancer,1,1
501,0.99726,0.0027399657,Cancer,1,1
502,0.97009003,0.029910026,Cancer,1,1
503,0.9999416,5.8394915e-05,Cancer,1,1
504,0.90318376,0.09681627,Cancer,1,1
505,0.4859707,0.51402926,Normal,0,0
506,0.9811616,0.018838383,Cancer,1,1
507,0.80977374,0.19022629,Cancer,1,1
508,0.9278218,0.07217817,Cancer,1,1
509,0.76938117,0.23061883,Cancer,1,1
510,0.92966694,0.07033309,Cancer,1,1
511,0.987235,0.012764937,Cancer,1,1
512,0.8820025,0.11799752,Cancer,1,1
513,0.9845613,0.01543873,Cancer,1,1
514,0.99982315,0.00017684393,Cancer,1,1
515,0.99568355,0.004316475,Cancer,1,1
516,0.9240777,0.07592233,Cancer,1,1
517,0.8791218,0.120878264,Cancer,1,1
518,0.9390068,0.06099323,Cancer,1,0
519,0.9977992,0.0022007928,Cancer,1,1
520,0.8845321,0.115467876,Cancer,1,0
521,0.9986027,0.0013972883,Cancer,1,1
522,0.9878612,0.012138808,Cancer,1,1
523,0.99919385,0.00080610474,Cancer,1,1
524,0.9967976,0.0032023906,Cancer,1,1
525,0.6934055,0.30659443,Cancer,1,1
526,0.99924845,0.00075157423,Cancer,1,1
527,0.9261544,0.0738456,Cancer,1,1
528,0.8319519,0.16804804,Cancer,1,1
529,0.79620767,0.20379233,Cancer,1,1
530,0.99945015,0.00054983754,Cancer,1,1
531,0.888486,0.111513965,Cancer,1,1
532,0.9933035,0.006696504,Cancer,1,1
533,0.6926223,0.30737773,Cancer,1,1
534,0.9997434,0.00025655082,Cancer,1,1
535,0.8735768,0.12642315,Cancer,1,1
536,0.96336716,0.036632873,Cancer,1,1
537,0.9889325,0.011067547,Cancer,1,1
538,0.98123646,0.018763524,Cancer,1,1
539,0.909958,0.09004204,Cancer,1,1
540,0.77816,0.22184008,Cancer,1,1
541,0.9804992,0.019500766,Cancer,1,1
542,0.8236411,0.17635886,Cancer,1,1
543,0.99950933,0.0004906199,Cancer,1,1
544,0.012049118,0.98795086,Normal,0,0
545,0.75560087,0.24439916,Cancer,1,1
546,0.99898916,0.0010107951,Cancer,1,1
547,0.91919875,0.080801204,Cancer,1,1
548,0.9944378,0.005562184,Cancer,1,1
549,0.72949505,0.27050498,Cancer,1,1
550,0.88918775,0.11081228,Cancer,1,1
551,0.99899167,0.0010083733,Cancer,1,1
552,0.8733919,0.12660809,Cancer,1,1
553,0.8938525,0.10614753,Cancer,1,1
554,0.69181246,0.3081875,Cancer,1,1
555,0.9964385,0.003561507,Cancer,1,1
556,0.9285099,0.071490064,Cancer,1,1
557,0.9142406,0.085759394,Cancer,1,1
558,0.9027452,0.09725483,Cancer,1,1
559,0.99939466,0.00060537865,Cancer,1,1
560,0.9685453,0.031454694,Cancer,1,1
561,0.99671066,0.0032893599,Cancer,1,1
562,0.0035635044,0.9964365,Normal,0,0
563,0.9996947,0.0003053006,Cancer,1,1
564,0.77307284,0.22692716,Cancer,1,1
565,0.96805155,0.03194842,Cancer,1,1
566,0.89227545,0.10772454,Cancer,1,1
567,0.7992055,0.20079455,Cancer,1,0
568,0.97329456,0.026705455,Cancer,1,1
569,0.9952596,0.00474041,Cancer,1,1
570,0.90498143,0.0950185,Cancer,1,1
571,0.9628637,0.037136357,Cancer,1,1
572,0.85107577,0.1489242,Cancer,1,1
573,0.9497888,0.050211184,Cancer,1,1
574,0.6518795,0.34812048,Cancer,1,1
575,0.5422292,0.45777082,Cancer,1,0
576,0.7870223,0.21297766,Cancer,1,1
577,0.9761455,0.023854446,Cancer,1,1
578,0.9937947,0.0062053404,Cancer,1,1
579,0.99290437,0.007095622,Cancer,1,1
580,0.795986,0.20401403,Cancer,1,1
581,0.99449605,0.005503892,Cancer,1,1
582,0.99964905,0.0003509396,Cancer,1,1
583,0.7979067,0.2020933,Cancer,1,1
584,0.8672108,0.13278916,Cancer,1,1
585,0.9853131,0.01468687,Cancer,1,1
586,0.998221,0.0017789995,Cancer,1,1
587,0.98352134,0.016478699,Cancer,1,1
588,0.7996278,0.20037219,Cancer,1,1
589,0.012102187,0.9878978,Normal,0,0
590,0.9700715,0.029928504,Cancer,1,1
591,0.0012815112,0.9987185,Normal,0,0
592,0.99974006,0.00025993653,Cancer,1,1
593,0.99221474,0.0077852122,Cancer,1,1
594,0.99901116,0.0009887645,Cancer,1,1
595,0.99993074,6.928959e-05,Cancer,1,1
596,0.9989135,0.0010864416,Cancer,1,1
597,0.9914874,0.008512545,Cancer,1,1
598,0.8200353,0.17996472,Cancer,1,1
