"cell.names","copykat.pred","pred","label","freq_cancer","freq_non_cancer"
"Lib90_00176","aneuploid",1,1,NA,NA
"Lib90_00177","aneuploid",1,1,NA,NA
"Lib90_00178","diploid",0,1,NA,NA
"Lib90_00179","diploid",0,1,NA,NA
"Lib90_00180","aneuploid",1,1,NA,NA
"Lib90_00181","aneuploid",1,1,NA,NA
"Lib90_00182","aneuploid",1,1,NA,NA
"Lib90_00183","aneuploid",1,1,NA,NA
"Lib90_00184","diploid",0,1,NA,NA
"Lib90_00185","diploid",0,1,NA,NA
"Lib90_00186","diploid",0,1,NA,NA
"Lib90_00187","aneuploid",1,1,NA,NA
"Lib90_00188","aneuploid",1,1,NA,NA
"Lib90_00189","diploid",0,1,NA,NA
"Lib90_00190","aneuploid",1,1,NA,NA
"Lib90_00191","diploid",0,1,NA,NA
"Lib90_00192","diploid",0,1,NA,NA
"Lib90_00193","diploid",0,1,NA,NA
"Lib90_00194","diploid",0,1,NA,NA
"Lib90_00195","aneuploid",1,1,NA,NA
"Lib90_00196","diploid",0,1,NA,NA
"Lib90_00197","diploid",0,1,NA,NA
"Lib90_00198","diploid",0,1,NA,NA
"Lib90_00199","diploid",0,1,NA,NA
"Lib90_00200","diploid",0,1,NA,NA
"Lib90_00201","aneuploid",1,1,NA,NA
"Lib90_00202","diploid",0,1,NA,NA
"Lib90_00203","aneuploid",1,1,NA,NA
"Lib90_00204","diploid",0,1,NA,NA
"Lib90_00205","aneuploid",1,1,NA,NA
"Lib90_00206","aneuploid",1,1,NA,NA
"Lib90_00207","aneuploid",1,1,NA,NA
"Lib90_00208","diploid",0,1,NA,NA
"Lib90_00209","diploid",0,1,NA,NA
"Lib90_00210","diploid",0,1,NA,NA
"Lib90_00211","diploid",0,1,NA,NA
"Lib90_00212","diploid",0,1,NA,NA
"Lib90_00213","aneuploid",1,1,NA,NA
"Lib90_00214","diploid",0,1,NA,NA
"Lib90_00215","diploid",0,1,NA,NA
"Lib90_00216","diploid",0,1,NA,NA
"Lib90_00217","diploid",0,1,NA,NA
"Lib90_00218","aneuploid",1,1,NA,NA
"Lib90_00219","diploid",0,1,NA,NA
"Lib90_00220","diploid",0,1,NA,NA
"Lib90_00221","diploid",0,1,NA,NA
"Lib90_00222","aneuploid",1,1,NA,NA
"Lib90_00223","aneuploid",1,1,NA,NA
"Lib90_00224","diploid",0,1,NA,NA
"Lib90_00225","diploid",0,1,NA,NA
"Lib90_00226","diploid",0,1,NA,NA
"Lib90_00227","diploid",0,1,NA,NA
"Lib90_00228","aneuploid",1,1,NA,NA
"Lib90_00229","diploid",0,1,NA,NA
"Lib90_00230","aneuploid",1,1,NA,NA
"Lib90_00231","diploid",0,1,NA,NA
"Lib90_00232","diploid",0,1,NA,NA
"Lib90_00233","diploid",0,1,NA,NA
"Lib90_00234","aneuploid",1,1,NA,NA
"Lib90_00235","aneuploid",1,1,NA,NA
"Lib90_00236","diploid",0,1,NA,NA
"Lib90_00237","diploid",0,1,NA,NA
"Lib90_00238","aneuploid",1,1,NA,NA
"Lib90_00239","aneuploid",1,1,NA,NA
"Lib90_00240","diploid",0,1,NA,NA
"Lib90_00241","diploid",0,1,NA,NA
"Lib90_00242","diploid",0,1,NA,NA
"Lib90_00243","aneuploid",1,1,NA,NA
"Lib90_00244","diploid",0,1,NA,NA
"Lib90_00245","diploid",0,1,NA,NA
"Lib90_00246","diploid",0,1,NA,NA
"Lib90_00247","diploid",0,1,NA,NA
"Lib90_00248","aneuploid",1,1,NA,NA
"Lib90_00249","diploid",0,1,NA,NA
"Lib90_00250","aneuploid",1,1,NA,NA
"Lib90_00251","diploid",0,1,NA,NA
"Lib90_00252","aneuploid",1,1,NA,NA
"Lib90_00253","aneuploid",1,1,NA,NA
"Lib90_00254","diploid",0,1,NA,NA
"Lib90_00255","diploid",0,1,NA,NA
"Lib90_00256","diploid",0,1,NA,NA
"Lib90_00257","aneuploid",1,1,NA,NA
"Lib90_00258","diploid",0,1,NA,NA
"Lib90_00259","aneuploid",1,1,NA,NA
"Lib90_00260","diploid",0,1,NA,NA
"Lib90_00261","aneuploid",1,1,NA,NA
"Lib90_00262","diploid",0,1,NA,NA
"Lib90_00263","diploid",0,1,NA,NA
"Lib90_00264","aneuploid",1,1,NA,NA
"Lib90_00265","diploid",0,1,NA,NA
"Lib90_00266","aneuploid",1,1,NA,NA
"Lib90_00267","aneuploid",1,1,NA,NA
"Lib90_00268","aneuploid",1,1,NA,NA
"Lib90_00269","diploid",0,1,NA,NA
"Lib90_00270","diploid",0,1,NA,NA
"Lib90_00271","diploid",0,1,NA,NA
"Lib90_00272","diploid",0,1,NA,NA
"Lib90_00273","diploid",0,1,NA,NA
"Lib90_00274","diploid",0,1,NA,NA
"Lib90_00275","aneuploid",1,1,NA,NA
"Lib90_00276","diploid",0,1,NA,NA
"Lib90_00277","aneuploid",1,1,NA,NA
"Lib90_00278","diploid",0,1,NA,NA
"Lib90_00279","aneuploid",1,1,NA,NA
"Lib90_00280","aneuploid",1,1,NA,NA
"Lib90_00281","diploid",0,1,NA,NA
"Lib90_00282","diploid",0,1,NA,NA
"Lib90_00283","aneuploid",1,1,NA,NA
"Lib90_00284","aneuploid",1,1,NA,NA
"Lib90_00285","diploid",0,1,NA,NA
"Lib90_00286","diploid",0,1,NA,NA
"Lib90_00287","aneuploid",1,1,NA,NA
"Lib90_00288","diploid",0,1,NA,NA
"Lib90_00289","diploid",0,1,NA,NA
"Lib90_00290","diploid",0,1,NA,NA
"Lib90_00291","aneuploid",1,1,NA,NA
"Lib90_00292","diploid",0,1,NA,NA
"Lib90_00293","diploid",0,1,NA,NA
"Lib90_00294","aneuploid",1,1,NA,NA
"Lib90_00295","diploid",0,1,NA,NA
"Lib90_00296","diploid",0,1,NA,NA
"Lib90_00297","diploid",0,1,NA,NA
"Lib90_00298","diploid",0,1,NA,NA
"Lib90_00299","diploid",0,1,NA,NA
"Lib90_00300","diploid",0,1,NA,NA
"Lib90_00301","aneuploid",1,1,NA,NA
"Lib90_00302","diploid",0,1,NA,NA
"Lib90_00303","aneuploid",1,1,NA,NA
"Lib90_00304","aneuploid",1,1,NA,NA
"Lib90_00305","aneuploid",1,1,NA,NA
"Lib90_00306","aneuploid",1,1,NA,NA
"Lib90_00307","aneuploid",1,1,NA,NA
"Lib90_00308","diploid",0,1,NA,NA
"Lib90_00309","aneuploid",1,1,NA,NA
"Lib90_00310","diploid",0,1,NA,NA
"Lib90_00311","diploid",0,1,NA,NA
"Lib90_00312","diploid",0,1,NA,NA
"Lib90_00313","diploid",0,1,NA,NA
"Lib90_00314","diploid",0,1,NA,NA
"Lib90_00315","aneuploid",1,1,NA,NA
"Lib90_00316","diploid",0,1,NA,NA
"Lib90_00317","diploid",0,1,NA,NA
"Lib90_00318","aneuploid",1,1,NA,NA
"Lib90_00319","aneuploid",1,1,NA,NA
"Lib90_00320","diploid",0,1,NA,NA
"Lib90_00321","diploid",0,1,NA,NA
"Lib90_00322","aneuploid",1,1,NA,NA
"Lib90_00323","aneuploid",1,1,NA,NA
"Lib90_00324","diploid",0,1,NA,NA
"Lib90_00325","aneuploid",1,1,NA,NA
"Lib90_00326","diploid",0,1,NA,NA
"Lib90_00327","aneuploid",1,1,NA,NA
"Lib90_00328","diploid",0,1,NA,NA
"Lib90_00329","diploid",0,1,NA,NA
"Lib90_00330","aneuploid",1,1,NA,NA
"Lib90_00331","aneuploid",1,1,NA,NA
"Lib90_00332","aneuploid",1,1,NA,NA
"Lib90_00333","diploid",0,1,NA,NA
"Lib90_00334","diploid",0,1,NA,NA
"Lib90_00335","diploid",0,1,NA,NA
"Lib90_00336","aneuploid",1,1,NA,NA
"Lib90_00337","aneuploid",1,1,NA,NA
"Lib90_00338","diploid",0,1,NA,NA
"Lib90_00339","diploid",0,1,NA,NA
"Lib90_00340","diploid",0,1,NA,NA
"Lib90_00341","diploid",0,1,NA,NA
"Lib90_00342","diploid",0,1,NA,NA
"Lib90_00343","aneuploid",1,1,NA,NA
"Lib90_00344","aneuploid",1,1,NA,NA
"Lib90_00345","aneuploid",1,1,NA,NA
"Lib90_00346","diploid",0,1,NA,NA
"Lib90_00347","diploid",0,1,NA,NA
"Lib90_00348","diploid",0,1,NA,NA
"Lib90_00349","aneuploid",1,1,NA,NA
"Lib90_00350","aneuploid",1,1,NA,NA
"Lib90_00351","aneuploid",1,1,NA,NA
"Lib90_00352","aneuploid",1,1,NA,NA
"Lib90_00353","diploid",0,1,NA,NA
"Lib90_00354","diploid",0,1,NA,NA
"Lib90_00355","aneuploid",1,1,NA,NA
"Lib90_00356","aneuploid",1,1,NA,NA
"Lib90_00357","diploid",0,1,NA,NA
"Lib90_00358","diploid",0,1,NA,NA
"Lib90_00359","diploid",0,1,NA,NA
"Lib90_00360","aneuploid",1,1,NA,NA
"Lib90_00361","aneuploid",1,1,NA,NA
"Lib90_00362","aneuploid",1,1,NA,NA
"Lib90_00363","diploid",0,1,NA,NA
"Lib90_00364","diploid",0,1,NA,NA
"Lib90_00365","diploid",0,1,NA,NA
"Lib90_00366","diploid",0,1,NA,NA
"Lib90_00367","aneuploid",1,1,NA,NA
"Lib90_00368","diploid",0,1,NA,NA
"Lib90_00369","aneuploid",1,1,NA,NA
"Lib90_00370","diploid",0,1,NA,NA
"Lib90_00371","diploid",0,1,NA,NA
"Lib90_00372","diploid",0,1,NA,NA
"Lib90_00373","aneuploid",1,1,NA,NA
"Lib90_00374","aneuploid",1,1,NA,NA
"Lib90_00375","aneuploid",1,1,NA,NA
"Lib90_00376","diploid",0,1,NA,NA
"Lib90_00377","diploid",0,1,NA,NA
"Lib90_00378","aneuploid",1,1,NA,NA
"Lib90_00379","diploid",0,1,NA,NA
"Lib90_00380","aneuploid",1,1,NA,NA
"Lib90_00381","aneuploid",1,1,NA,NA
"Lib90_00382","diploid",0,1,NA,NA
"Lib90_00383","diploid",0,1,NA,NA
"Lib90_00384","aneuploid",1,1,NA,NA
"Lib90_00385","diploid",0,1,NA,NA
"Lib90_00386","aneuploid",1,1,NA,NA
"Lib90_00387","aneuploid",1,1,NA,NA
"Lib90_00388","diploid",0,1,NA,NA
"Lib90_00389","diploid",0,1,NA,NA
"Lib90_00390","aneuploid",1,1,NA,NA
"Lib90_00391","diploid",0,1,NA,NA
"Lib90_00392","diploid",0,1,NA,NA
"Lib90_00393","diploid",0,1,NA,NA
"Lib90_00394","diploid",0,1,NA,NA
"Lib90_00395","aneuploid",1,1,NA,NA
"Lib90_00396","aneuploid",1,1,NA,NA
"Lib90_00397","aneuploid",1,1,NA,NA
"Lib90_00398","aneuploid",1,1,NA,NA
"Lib90_00399","aneuploid",1,1,NA,NA
"Lib90_00400","diploid",0,1,NA,NA
"Lib90_00401","aneuploid",1,1,NA,NA
"Lib90_00402","aneuploid",1,1,NA,NA
"Lib90_00403","diploid",0,1,NA,NA
"Lib90_00404","diploid",0,1,NA,NA
"Lib90_00405","diploid",0,1,NA,NA
"Lib90_00406","diploid",0,1,NA,NA
"Lib90_00407","aneuploid",1,1,NA,NA
"Lib90_00408","aneuploid",1,1,NA,NA
"Lib90_00409","aneuploid",1,1,NA,NA
"Lib90_00410","diploid",0,1,NA,NA
"Lib90_00411","aneuploid",1,1,NA,NA
"Lib90_00412","aneuploid",1,1,NA,NA
"Lib90_00413","diploid",0,1,NA,NA
"Lib90_00414","aneuploid",1,1,NA,NA
"Lib90_00415","aneuploid",1,1,NA,NA
"Lib90_00416","aneuploid",1,1,NA,NA
"Lib90_00417","diploid",0,1,NA,NA
"Lib90_00418","diploid",0,1,NA,NA
"Lib90_00419","aneuploid",1,1,NA,NA
"Lib90_00420","diploid",0,1,NA,NA
"Lib90_00421","aneuploid",1,1,NA,NA
"Lib90_00422","aneuploid",1,1,NA,NA
"Lib90_00423","diploid",0,1,NA,NA
"Lib90_00424","aneuploid",1,1,NA,NA
"Lib90_00425","aneuploid",1,1,NA,NA
"Lib90_00426","aneuploid",1,1,NA,NA
"Lib90_00427","diploid",0,1,NA,NA
"Lib90_00428","aneuploid",1,1,NA,NA
"Lib90_00429","aneuploid",1,1,NA,NA
"Lib90_00430","aneuploid",1,1,NA,NA
"Lib90_00431","diploid",0,1,NA,NA
"Lib90_00432","aneuploid",1,1,NA,NA
"Lib90_00433","diploid",0,1,NA,NA
"Lib90_00434","diploid",0,1,NA,NA
"Lib90_00435","diploid",0,1,NA,NA
"Lib90_00436","aneuploid",1,1,NA,NA
"Lib90_00437","aneuploid",1,1,NA,NA
"Lib90_00438","diploid",0,1,NA,NA
"Lib90_00439","diploid",0,1,NA,NA
"Lib90_00440","aneuploid",1,1,NA,NA
"Lib90_00441","diploid",0,1,NA,NA
"Lib90_00442","diploid",0,1,NA,NA
"Lib90_00443","diploid",0,1,NA,NA
"Lib90_00444","diploid",0,1,NA,NA
"Lib90_00445","diploid",0,1,NA,NA
"Lib90_00446","aneuploid",1,1,NA,NA
"Lib90_00447","diploid",0,1,NA,NA
"Lib90_00448","diploid",0,1,NA,NA
"Lib90_00449","aneuploid",1,1,NA,NA
"Lib90_00450","aneuploid",1,1,NA,NA
"Lib90_00451","aneuploid",1,1,NA,NA
"Lib90_00452","diploid",0,1,NA,NA
"Lib90_00453","aneuploid",1,1,NA,NA
"Lib90_00454","aneuploid",1,1,NA,NA
"Lib90_00455","aneuploid",1,1,NA,NA
"Lib90_00456","diploid",0,1,NA,NA
"Lib90_00457","aneuploid",1,1,NA,NA
"Lib90_00458","diploid",0,1,NA,NA
"Lib90_00459","aneuploid",1,1,NA,NA
"Lib90_00460","aneuploid",1,1,NA,NA
"Lib90_00461","diploid",0,1,NA,NA
"Lib90_00462","diploid",0,1,NA,NA
"Lib90_00463","aneuploid",1,1,NA,NA
"Lib90_00464","aneuploid",1,1,NA,NA
"Lib90_00465","diploid",0,1,NA,NA
"Lib90_00466","aneuploid",1,1,NA,NA
"Lib90_00467","diploid",0,1,NA,NA
"Lib90_00468","diploid",0,1,NA,NA
"Lib90_00469","aneuploid",1,1,NA,NA
"Lib90_00470","aneuploid",1,1,NA,NA
"Lib90_00471","diploid",0,1,NA,NA
"Lib90_00472","diploid",0,1,NA,NA
"Lib90_00473","aneuploid",1,1,NA,NA
"Lib90_00474","aneuploid",1,1,NA,NA
"Lib90_00475","diploid",0,1,NA,NA
"Lib90_00476","diploid",0,1,NA,NA
"Lib90_00477","aneuploid",1,1,NA,NA
"Lib90_00478","diploid",0,1,NA,NA
"Lib90_00479","aneuploid",1,1,NA,NA
"Lib90_00480","aneuploid",1,1,NA,NA
"Lib90_00481","aneuploid",1,1,NA,NA
"Lib90_00482","aneuploid",1,1,NA,NA
"Lib90_00483","diploid",0,1,NA,NA
"Lib90_00484","diploid",0,1,NA,NA
"Lib90_00485","aneuploid",1,1,NA,NA
"Lib90_00486","diploid",0,1,NA,NA
"Lib90_00487","aneuploid",1,1,NA,NA
"Lib90_00488","aneuploid",1,1,NA,NA
"Lib90_00489","aneuploid",1,1,NA,NA
"Lib90_00490","aneuploid",1,1,NA,NA
"Lib90_00491","diploid",0,1,NA,NA
"Lib90_00492","aneuploid",1,1,NA,NA
"Lib90_00493","aneuploid",1,1,NA,NA
"Lib90_00494","diploid",0,1,NA,NA
"Lib90_00495","aneuploid",1,1,NA,NA
"Lib90_00496","aneuploid",1,1,NA,NA
"Lib90_00497","aneuploid",1,1,NA,NA
"Lib90_00498","diploid",0,1,NA,NA
"Lib90_00499","aneuploid",1,1,NA,NA
"Lib90_00500","aneuploid",1,1,NA,NA
"Lib90_00501","aneuploid",1,1,NA,NA
"Lib90_00502","aneuploid",1,1,NA,NA
"Lib90_00503","aneuploid",1,1,NA,NA
"Lib90_00504","diploid",0,1,NA,NA
"Lib90_00505","aneuploid",1,1,NA,NA
"Lib90_00506","aneuploid",1,1,NA,NA
"Lib90_00507","diploid",0,1,NA,NA
"Lib90_00508","diploid",0,1,NA,NA
"Lib90_00509","aneuploid",1,1,NA,NA
"Lib90_00510","aneuploid",1,1,NA,NA
"Lib90_00511","aneuploid",1,1,NA,NA
"Lib90_00512","diploid",0,1,NA,NA
"Lib90_00513","diploid",0,1,NA,NA
"Lib90_00514","aneuploid",1,1,NA,NA
"Lib90_00515","diploid",0,1,NA,NA
"Lib90_00516","diploid",0,1,NA,NA
"Lib90_00517","diploid",0,1,NA,NA
"Lib90_00518","diploid",0,1,NA,NA
"Lib90_00519","aneuploid",1,1,NA,NA
"Lib90_00520","diploid",0,1,NA,NA
"Lib90_00521","aneuploid",1,1,NA,NA
"Lib90_00522","diploid",0,1,NA,NA
"Lib90_00523","diploid",0,1,NA,NA
"Lib90_00524","diploid",0,1,NA,NA
"Lib90_00525","aneuploid",1,1,NA,NA
"Lib90_00526","aneuploid",1,1,NA,NA
"Lib90_00527","aneuploid",1,1,NA,NA
"Lib90_00528","diploid",0,1,NA,NA
"Lib90_00529","diploid",0,1,NA,NA
"Lib90_00530","aneuploid",1,1,NA,NA
"Lib90_00531","aneuploid",1,1,NA,NA
"Lib90_00532","aneuploid",1,1,NA,NA
"Lib90_00533","aneuploid",1,1,NA,NA
"Lib90_00534","diploid",0,1,NA,NA
"Lib90_00535","diploid",0,1,NA,NA
"Lib90_00536","diploid",0,1,NA,NA
"Lib90_00537","diploid",0,1,NA,NA
"Lib90_00538","aneuploid",1,1,NA,NA
"Lib90_00539","diploid",0,1,NA,NA
"Lib90_00540","diploid",0,1,NA,NA
"Lib90_00541","diploid",0,1,NA,NA
"Lib90_00542","diploid",0,1,NA,NA
"Lib90_00543","diploid",0,1,NA,NA
"Lib90_00544","aneuploid",1,1,NA,NA
"Lib90_00545","diploid",0,1,NA,NA
"Lib90_00546","aneuploid",1,1,NA,NA
"Lib90_00547","aneuploid",1,1,NA,NA
"Lib90_00548","diploid",0,1,NA,NA
"Lib90_00549","diploid",0,1,NA,NA
"Lib90_00550","diploid",0,1,NA,NA
"Lib90_00551","aneuploid",1,1,NA,NA
"Lib90_00552","diploid",0,1,NA,NA
"Lib90_00553","diploid",0,1,NA,NA
"Lib90_00554","diploid",0,1,NA,NA
"Lib90_00555","diploid",0,1,NA,NA
"Lib90_00556","diploid",0,1,NA,NA
"Lib90_00557","aneuploid",1,1,NA,NA
"Lib90_00558","diploid",0,1,NA,NA
"Lib90_00559","diploid",0,1,NA,NA
"Lib90_00560","diploid",0,1,NA,NA
"Lib90_00561","diploid",0,1,NA,NA
"Lib90_00562","aneuploid",1,1,NA,NA
"Lib90_00563","diploid",0,1,NA,NA
"Lib90_00564","aneuploid",1,1,NA,NA
"Lib90_00565","diploid",0,1,NA,NA
"Lib90_00566","diploid",0,1,NA,NA
"Lib90_00567","aneuploid",1,1,NA,NA
"Lib90_00568","diploid",0,1,NA,NA
"Lib90_00569","aneuploid",1,1,NA,NA
"Lib90_00570","diploid",0,1,NA,NA
"Lib90_00571","diploid",0,1,NA,NA
"Lib90_00572","aneuploid",1,1,NA,NA
"Lib90_00573","diploid",0,1,NA,NA
"Lib90_00574","aneuploid",1,1,NA,NA
"Lib90_00575","diploid",0,1,NA,NA
"Lib90_00576","diploid",0,1,NA,NA
"Lib90_00577","diploid",0,1,NA,NA
"Lib90_00578","diploid",0,1,NA,NA
"Lib90_00579","aneuploid",1,1,NA,NA
"Lib90_00580","aneuploid",1,1,NA,NA
"Lib90_00581","diploid",0,1,NA,NA
"Lib90_00582","aneuploid",1,1,NA,NA
"Lib90_00583","aneuploid",1,1,NA,NA
"Lib90_00584","diploid",0,1,NA,NA
