,Unnamed: 0,freq_cancer,freq_non_cancer,pred_label,pred,label
72,72,0.4380808825532171,0.5619191174467828,Normal,0,0
73,73,0.12644545272067,0.87355454727933,Normal,0,0
74,74,0.4768182236736191,0.523181776326381,Normal,0,0
75,75,0.4694105999728107,0.5305894000271891,Normal,0,0
76,76,0.4351499849599441,0.5648500150400558,Normal,0,0
77,77,0.1642249097432498,0.8357750902567501,Normal,0,0
78,78,0.4327307329356268,0.5672692670643732,Normal,0,0
79,79,0.5205596355567904,0.4794403644432096,Tumor,1,0
80,80,0.4338311683394016,0.5661688316605985,Normal,0,0
81,81,0.4294070742126249,0.5705929257873751,Normal,0,0
82,82,0.5758754126807555,0.4241245873192445,Tumor,1,1
83,83,0.4795016282146566,0.5204983717853434,Normal,0,0
84,84,0.5527782732059874,0.4472217267940125,Tumor,1,1
85,85,0.4777072138247145,0.5222927861752854,Normal,0,0
86,86,0.5075639293397579,0.4924360706602421,Tumor,1,0
87,87,0.5225454855913072,0.4774545144086928,Tumor,1,0
88,88,0.4823899659337761,0.5176100340662237,Normal,0,0
89,89,0.553012759339947,0.4469872406600529,Tumor,1,0
90,90,0.5622679426004323,0.4377320573995676,Tumor,1,1
91,91,0.1207853800140479,0.8792146199859521,Normal,0,0
92,92,0.1283699677378699,0.8716300322621301,Normal,0,0
93,93,0.4313501745138803,0.5686498254861196,Normal,0,0
94,94,0.474149797713448,0.5258502022865521,Normal,0,0
95,95,0.6376253589067921,0.3623746410932078,Tumor,1,0
96,96,0.4881069404191598,0.5118930595808402,Normal,0,1
97,97,0.4652090034625458,0.5347909965374542,Normal,0,1
98,98,0.5154246245896573,0.4845753754103427,Tumor,1,0
99,99,0.4378247523566087,0.5621752476433912,Normal,0,0
100,100,0.4641740241067673,0.5358259758932328,Normal,0,0
101,101,0.4858421096224502,0.5141578903775498,Normal,0,0
102,102,0.1268299009433795,0.8731700990566205,Normal,0,0
103,103,0.4297011703030692,0.5702988296969308,Normal,0,0
104,104,0.4714586283476885,0.5285413716523114,Normal,0,0
105,105,0.4279015513164534,0.5720984486835465,Normal,0,0
106,106,0.1332556603246491,0.8667443396753509,Normal,0,0
107,107,0.484477682803116,0.515522317196884,Normal,0,0
108,108,0.247078330815772,0.7529216691842279,Normal,0,0
109,109,0.1255937597930828,0.8744062402069172,Normal,0,0
110,110,0.4324222213839367,0.5675777786160632,Normal,0,0
111,111,0.4330217996423752,0.5669782003576248,Normal,0,0
112,112,0.4357540156318575,0.5642459843681426,Normal,0,0
113,113,0.4393811858404821,0.5606188141595178,Normal,0,0
114,114,0.5429237769659229,0.4570762230340772,Tumor,1,0
115,115,0.4780699313402446,0.5219300686597554,Normal,0,0
116,116,0.124343462538214,0.875656537461786,Normal,0,0
117,117,0.440323489531693,0.559676510468307,Normal,0,0
118,118,0.1832803265614115,0.8167196734385884,Normal,0,0
119,119,0.6244795855876375,0.3755204144123624,Tumor,1,0
120,120,0.1237181001872309,0.876281899812769,Normal,0,0
121,121,0.633332907150363,0.366667092849637,Tumor,1,1
122,122,0.1336854022831206,0.8663145977168794,Normal,0,0
123,123,0.4429893205470966,0.5570106794529034,Normal,0,1
124,124,0.4182183959808449,0.581781604019155,Normal,0,0
125,125,0.4798142457588144,0.5201857542411857,Normal,0,0
126,126,0.5071394457039385,0.4928605542960614,Tumor,1,1
127,127,0.4352097776649458,0.5647902223350543,Normal,0,0
128,128,0.4638559399787525,0.5361440600212475,Normal,0,0
129,129,0.4330198161071274,0.5669801838928726,Normal,0,0
130,130,0.4360680129030008,0.5639319870969992,Normal,0,0
131,131,0.1196789806037712,0.8803210193962288,Normal,0,0
132,132,0.5349405575739727,0.4650594424260272,Tumor,1,0
133,133,0.505237996475876,0.494762003524124,Tumor,1,0
134,134,0.4162877338890123,0.5837122661109877,Normal,0,0
135,135,0.4481859704485196,0.5518140295514804,Normal,0,0
136,136,0.4321180220503907,0.5678819779496093,Normal,0,0
137,137,0.4337437625429444,0.5662562374570556,Normal,0,0
138,138,0.4272347779280878,0.5727652220719122,Normal,0,0
139,139,0.7655443615200849,0.2344556384799152,Tumor,1,1
140,140,0.4813243369565282,0.5186756630434717,Normal,0,0
141,141,0.6341513744661896,0.3658486255338103,Tumor,1,0
142,142,0.1392418959373799,0.86075810406262,Normal,0,0
143,143,0.1242177977865539,0.8757822022134462,Normal,0,0
144,144,0.4789152475192604,0.5210847524807396,Normal,0,0
145,145,0.4375682155207633,0.5624317844792367,Normal,0,0
146,146,0.1357989868771232,0.8642010131228767,Normal,0,0
147,147,0.4352933794493321,0.5647066205506679,Normal,0,0
148,148,0.6362768986794354,0.3637231013205647,Tumor,1,0
149,149,0.5127829780063359,0.4872170219936641,Tumor,1,0
150,150,0.5928475510594745,0.4071524489405254,Tumor,1,1
151,151,0.3967903873157829,0.603209612684217,Normal,0,0
152,152,0.4698048362497961,0.5301951637502038,Normal,0,0
153,153,0.2628777096284072,0.7371222903715928,Normal,0,0
154,154,0.2438753741113895,0.7561246258886105,Normal,0,0
155,155,0.4829358541090184,0.5170641458909816,Normal,0,0
156,156,0.4736690708569727,0.5263309291430274,Normal,0,0
157,157,0.4448938044674072,0.5551061955325928,Normal,0,0
158,158,0.4359477534931434,0.5640522465068566,Normal,0,0
159,159,0.4321931574250004,0.5678068425749996,Normal,0,0
160,160,0.4281021385841991,0.5718978614158008,Normal,0,0
161,161,0.4298060023976139,0.570193997602386,Normal,0,0
162,162,0.429694015130692,0.5703059848693081,Normal,0,0
163,163,0.4809900432303065,0.5190099567696934,Normal,0,0
164,164,0.4770639272995709,0.522936072700429,Normal,0,0
165,165,0.1225400682916368,0.8774599317083631,Normal,0,0
166,166,0.1223487530419955,0.8776512469580043,Normal,0,0
167,167,0.1451875248569236,0.8548124751430765,Normal,0,0
168,168,0.5189512736419964,0.4810487263580036,Tumor,1,0
169,169,0.477035054990545,0.5229649450094549,Normal,0,0
170,170,0.435768700751945,0.5642312992480549,Normal,0,0
171,171,0.456166901457887,0.5438330985421129,Normal,0,0
172,172,0.4564415924224426,0.5435584075775574,Normal,0,0
173,173,0.4378555471983424,0.5621444528016575,Normal,0,0
174,174,0.4377634264255333,0.5622365735744667,Normal,0,0
175,175,0.1258872999983788,0.8741127000016212,Normal,0,0
176,176,0.2448340995684277,0.7551659004315724,Normal,0,0
177,177,0.5072724001955247,0.4927275998044754,Tumor,1,0
178,178,0.436224027252616,0.5637759727473839,Normal,0,0
179,179,0.4314026898549938,0.5685973101450061,Normal,0,0
180,180,0.5161872720805956,0.4838127279194044,Tumor,1,0
181,181,0.424418886643212,0.575581113356788,Normal,0,0
182,182,0.4453592461167111,0.5546407538832889,Normal,0,0
183,183,0.1263050673443185,0.8736949326556815,Normal,0,0
184,184,0.1237844974866481,0.8762155025133519,Normal,0,0
185,185,0.124297282656099,0.8757027173439009,Normal,0,0
186,186,0.4369313422631272,0.5630686577368728,Normal,0,0
187,187,0.1227517294372416,0.8772482705627583,Normal,0,0
188,188,0.5149787280905702,0.4850212719094298,Tumor,1,0
189,189,0.4405427071936768,0.5594572928063232,Normal,0,0
190,190,0.7820551812901951,0.2179448187098049,Tumor,1,1
191,191,0.6283109595393028,0.3716890404606972,Tumor,1,0
192,192,0.6006124876030359,0.3993875123969641,Tumor,1,1
193,193,0.4693404569761041,0.5306595430238958,Normal,0,0
194,194,0.4795759819909539,0.5204240180090461,Normal,0,0
195,195,0.4748353105627999,0.5251646894372002,Normal,0,0
196,196,0.5050397271126249,0.4949602728873751,Tumor,1,0
197,197,0.4557547336348806,0.5442452663651194,Normal,0,0
198,198,0.500095665859304,0.499904334140696,Tumor,1,0
199,199,0.1280292601318778,0.8719707398681222,Normal,0,0
200,200,0.4794555767263829,0.5205444232736169,Normal,0,0
201,201,0.4593080651648322,0.5406919348351676,Normal,0,0
202,202,0.4346089544839797,0.5653910455160202,Normal,0,0
203,203,0.1340360130233027,0.8659639869766972,Normal,0,0
204,204,0.1233759383195911,0.8766240616804089,Normal,0,0
205,205,0.4376516297637247,0.5623483702362753,Normal,0,0
206,206,0.6288678372599967,0.3711321627400034,Tumor,1,0
207,207,0.4297656758213151,0.5702343241786849,Normal,0,0
208,208,0.5034271344536302,0.4965728655463698,Tumor,1,0
209,209,0.4791175862114035,0.5208824137885965,Normal,0,0
210,210,0.507505613278113,0.492494386721887,Tumor,1,0
211,211,0.5204515766415283,0.4795484233584716,Tumor,1,0
212,212,0.4309559889072941,0.5690440110927059,Normal,0,0
213,213,0.5652306591090097,0.4347693408909902,Tumor,1,0
214,214,0.4729188756804273,0.5270811243195727,Normal,0,0
215,215,0.2129190678166863,0.7870809321833137,Normal,0,0
216,216,0.4401938644261065,0.5598061355738935,Normal,0,0
217,217,0.319844152147467,0.680155847852533,Normal,0,1
218,218,0.4857020708519967,0.5142979291480033,Normal,0,0
219,219,0.4403817488983972,0.5596182511016027,Normal,0,0
220,220,0.1365294764075814,0.8634705235924186,Normal,0,0
221,221,0.4796863290434024,0.5203136709565975,Normal,0,0
222,222,0.436797901172454,0.5632020988275459,Normal,0,0
223,223,0.1244904069576641,0.8755095930423359,Normal,0,0
224,224,0.232052887919242,0.7679471120807582,Normal,0,0
225,225,0.130964807232561,0.869035192767439,Normal,0,0
226,226,0.1207317216368915,0.8792682783631086,Normal,0,0
227,227,0.614694518968953,0.385305481031047,Tumor,1,0
228,228,0.4330790310026438,0.5669209689973562,Normal,0,0
229,229,0.4293553566703845,0.5706446433296156,Normal,0,1
230,230,0.4283200142677947,0.5716799857322054,Normal,0,0
231,231,0.4512046027888172,0.5487953972111828,Normal,0,0
232,232,0.5289637719143975,0.4710362280856025,Tumor,1,0
233,233,0.4419886064390529,0.558011393560947,Normal,0,0
234,234,0.1251720761717799,0.87482792382822,Normal,0,0
235,235,0.1234590579095405,0.8765409420904595,Normal,0,0
236,236,0.1230375120773979,0.8769624879226022,Normal,0,0
237,237,0.4420267172159267,0.5579732827840733,Normal,0,0
238,238,0.5794059672113605,0.4205940327886394,Tumor,1,1
239,239,0.128271508788493,0.8717284912115069,Normal,0,0
240,240,0.1602725566947812,0.8397274433052186,Normal,0,0
241,241,0.4378467272653034,0.5621532727346966,Normal,0,0
242,242,0.1190506555137724,0.8809493444862276,Normal,0,0
243,243,0.6109159349610128,0.3890840650389871,Tumor,1,0
244,244,0.4382203342638687,0.5617796657361314,Normal,0,0
245,245,0.4289960823056115,0.5710039176943885,Normal,0,0
246,246,0.4734340731843725,0.5265659268156274,Normal,0,0
247,247,0.4425926049910591,0.5574073950089409,Normal,0,0
248,248,0.5239890910066036,0.4760109089933964,Tumor,1,0
249,249,0.4250454261212027,0.5749545738787973,Normal,0,0
250,250,0.5869665581770737,0.4130334418229264,Tumor,1,1
251,251,0.4313398074742808,0.5686601925257192,Normal,0,0
252,252,0.5273123601898976,0.4726876398101025,Tumor,1,0
253,253,0.2982079604260188,0.7017920395739811,Normal,0,0
254,254,0.6963195147530249,0.3036804852469751,Tumor,1,1
255,255,0.1247975099355942,0.8752024900644058,Normal,0,0
256,256,0.446836842142419,0.553163157857581,Normal,0,0
257,257,0.1280223295427803,0.8719776704572196,Normal,0,0
258,258,0.5025104422504699,0.4974895577495302,Tumor,1,0
259,259,0.1197633527679347,0.8802366472320652,Normal,0,0
260,260,0.1634680639917139,0.836531936008286,Normal,0,0
261,261,0.469779661856482,0.530220338143518,Normal,0,0
262,262,0.1199713184441832,0.8800286815558167,Normal,0,0
263,263,0.5132375108530194,0.4867624891469807,Tumor,1,0
264,264,0.4353330379720585,0.5646669620279415,Normal,0,0
265,265,0.4365736170504466,0.5634263829495534,Normal,0,0
266,266,0.1272223135504915,0.8727776864495085,Normal,0,0
267,267,0.6094637693230812,0.3905362306769188,Tumor,1,0
268,268,0.553144266494624,0.446855733505376,Tumor,1,0
269,269,0.5591546669829118,0.4408453330170881,Tumor,1,1
270,270,0.46756858325163,0.53243141674837,Normal,0,0
271,271,0.4463990081340779,0.553600991865922,Normal,0,0
272,272,0.7519525803049887,0.2480474196950113,Tumor,1,1
273,273,0.4387154986165479,0.5612845013834521,Normal,0,0
274,274,0.1236082210458319,0.876391778954168,Normal,0,0
275,275,0.6306738243645416,0.3693261756354584,Tumor,1,0
276,276,0.4631215258325097,0.5368784741674903,Normal,0,0
277,277,0.4940598787669539,0.5059401212330461,Normal,0,0
278,278,0.3794361538980284,0.6205638461019717,Normal,0,0
279,279,0.5176342869678124,0.4823657130321876,Tumor,1,0
280,280,0.479047854347554,0.5209521456524461,Normal,0,0
281,281,0.4369520871873721,0.5630479128126279,Normal,0,0
282,282,0.5127827570329131,0.4872172429670869,Tumor,1,0
283,283,0.4354414651865181,0.564558534813482,Normal,0,0
284,284,0.4352891165684981,0.5647108834315019,Normal,0,0
285,285,0.4788812145161907,0.5211187854838093,Normal,0,0
286,286,0.455498244921161,0.544501755078839,Normal,0,0
287,287,0.1357574836427401,0.8642425163572598,Normal,0,0
288,288,0.5416610760697107,0.4583389239302892,Tumor,1,1
289,289,0.5211998576170731,0.4788001423829268,Tumor,1,0
290,290,0.1935945586217226,0.8064054413782774,Normal,0,0
291,291,0.4253475742895917,0.5746524257104082,Normal,0,0
292,292,0.4659698468474846,0.5340301531525155,Normal,0,0
293,293,0.4363212151018615,0.5636787848981385,Normal,0,0
294,294,0.2813444917102024,0.7186555082897976,Normal,0,0
295,295,0.212513143937731,0.787486856062269,Normal,0,0
296,296,0.1383606216027495,0.8616393783972504,Normal,0,0
297,297,0.5071360809760534,0.4928639190239465,Tumor,1,0
298,298,0.5141548895234592,0.4858451104765406,Tumor,1,0
299,299,0.5207399775138284,0.4792600224861715,Tumor,1,0
300,300,0.5199370303772706,0.4800629696227294,Tumor,1,0
301,301,0.4762062959288935,0.5237937040711065,Normal,0,0
302,302,0.3931341280463897,0.6068658719536103,Normal,0,0
303,303,0.5432590803051791,0.456740919694821,Tumor,1,1
304,304,0.3785302494469799,0.62146975055302,Normal,0,0
305,305,0.4376064272783416,0.5623935727216585,Normal,0,0
306,306,0.4735642422038035,0.5264357577961964,Normal,0,0
307,307,0.1235076656862048,0.876492334313795,Normal,0,0
308,308,0.4762586271316706,0.5237413728683292,Normal,0,0
309,309,0.5032302748127645,0.4967697251872354,Tumor,1,0
310,310,0.6021978884380517,0.3978021115619483,Tumor,1,1
311,311,0.3276501554478953,0.6723498445521047,Normal,0,0
312,312,0.1712219571728592,0.8287780428271407,Normal,0,0
313,313,0.4387856293305702,0.5612143706694298,Normal,0,0
314,314,0.4888814127682742,0.5111185872317258,Normal,0,0
315,315,0.1346985769907625,0.8653014230092375,Normal,0,0
316,316,0.2769755321565522,0.7230244678434479,Normal,0,0
317,317,0.4794302156796318,0.5205697843203682,Normal,0,0
318,318,0.1252693706157378,0.8747306293842622,Normal,0,0
319,319,0.5961733711344434,0.4038266288655566,Tumor,1,1
320,320,0.4710766929606261,0.5289233070393741,Normal,0,0
321,321,0.2194367395081605,0.7805632604918394,Normal,0,0
322,322,0.4389036836409608,0.5610963163590392,Normal,0,0
323,323,0.432506920062835,0.5674930799371649,Normal,0,0
324,324,0.4518220872294019,0.5481779127705981,Normal,0,0
325,325,0.5080894189950653,0.4919105810049347,Tumor,1,0
326,326,0.439973114979222,0.5600268850207779,Normal,0,0
327,327,0.1226234365806331,0.8773765634193669,Normal,0,0
328,328,0.4794015144179124,0.5205984855820875,Normal,0,0
329,329,0.4318159483808948,0.5681840516191051,Normal,0,0
330,330,0.5182430609101673,0.4817569390898327,Tumor,1,0
331,331,0.454774952840506,0.545225047159494,Normal,0,0
332,332,0.4445911474048026,0.5554088525951975,Normal,0,0
333,333,0.4777759745442233,0.5222240254557766,Normal,0,0
334,334,0.4083386884161605,0.5916613115838394,Normal,0,0
335,335,0.4465276746948166,0.5534723253051835,Normal,0,0
336,336,0.1343005589578516,0.8656994410421484,Normal,0,0
337,337,0.1296838934561638,0.8703161065438362,Normal,0,0
338,338,0.4299809463865013,0.5700190536134988,Normal,0,0
339,339,0.1208943594129908,0.8791056405870092,Normal,0,0
340,340,0.4285592924940103,0.5714407075059895,Normal,0,0
341,341,0.1217561216736416,0.8782438783263585,Normal,0,0
342,342,0.5062987095059163,0.4937012904940837,Tumor,1,0
343,343,0.4463280859506444,0.5536719140493556,Normal,0,0
344,344,0.6309829727679417,0.3690170272320583,Tumor,1,0
345,345,0.1202944769992734,0.8797055230007266,Normal,0,0
346,346,0.4766665675156998,0.5233334324843002,Normal,0,0
347,347,0.4633417247834056,0.5366582752165945,Normal,0,0
348,348,0.4445306660142567,0.5554693339857434,Normal,0,0
349,349,0.4302804664803701,0.5697195335196298,Normal,0,0
350,350,0.7887586979875518,0.2112413020124481,Tumor,1,1
351,351,0.2517755148261828,0.7482244851738171,Normal,0,0
352,352,0.4675315763230911,0.5324684236769088,Normal,0,0
353,353,0.6533891588629929,0.3466108411370072,Tumor,1,1
354,354,0.5618815603397521,0.4381184396602477,Tumor,1,1
355,355,0.5306934138168828,0.4693065861831171,Tumor,1,0
356,356,0.4370077122798436,0.5629922877201564,Normal,0,0
357,357,0.4778556592189349,0.522144340781065,Normal,0,0
358,358,0.4369659576542125,0.5630340423457875,Normal,0,0
359,359,0.4441021336387745,0.5558978663612254,Normal,0,1
360,360,0.1228951874291263,0.8771048125708736,Normal,0,0
361,361,0.4329621623516944,0.5670378376483055,Normal,0,0
362,362,0.4737820402220861,0.5262179597779137,Normal,0,0
363,363,0.4813537990148508,0.5186462009851491,Normal,0,0
364,364,0.1215094442416671,0.8784905557583328,Normal,0,0
365,365,0.1396557803850953,0.8603442196149047,Normal,0,0
366,366,0.4314618707286548,0.5685381292713453,Normal,0,0
367,367,0.4380858481356934,0.5619141518643065,Normal,0,0
368,368,0.4837148321893043,0.5162851678106957,Normal,0,0
369,369,0.4750666123339098,0.5249333876660902,Normal,0,0
370,370,0.469419054741685,0.5305809452583149,Normal,0,0
371,371,0.4644667014605473,0.5355332985394526,Normal,0,0
372,372,0.4874194782301295,0.5125805217698706,Normal,0,0
373,373,0.1445426117436485,0.8554573882563515,Normal,0,0
374,374,0.1257471840021386,0.8742528159978613,Normal,0,0
375,375,0.4664571054312622,0.5335428945687378,Normal,0,0
376,376,0.1350576008456742,0.8649423991543258,Normal,0,0
377,377,0.2058706018996828,0.7941293981003171,Normal,0,0
378,378,0.5049006491928388,0.4950993508071612,Tumor,1,0
379,379,0.6063592519680719,0.393640748031928,Tumor,1,0
380,380,0.4297189991159093,0.5702810008840906,Normal,0,0
381,381,0.2754904011789756,0.7245095988210243,Normal,0,0
382,382,0.4370660888255146,0.5629339111744854,Normal,0,0
383,383,0.5143261600740775,0.4856738399259225,Tumor,1,0
384,384,0.1200952572060027,0.8799047427939972,Normal,0,0
385,385,0.476299761382444,0.5237002386175561,Normal,0,0
386,386,0.599876550915669,0.400123449084331,Tumor,1,1
387,387,0.1250892590530036,0.8749107409469964,Normal,0,0
388,388,0.6161185722883346,0.3838814277116655,Tumor,1,0
389,389,0.5204488018465624,0.4795511981534376,Tumor,1,0
390,390,0.690549031409857,0.309450968590143,Tumor,1,1
391,391,0.4357643908657596,0.5642356091342404,Normal,0,0
392,392,0.4343850271753003,0.5656149728246996,Normal,0,0
393,393,0.4851795034254752,0.5148204965745248,Normal,0,0
394,394,0.131664363287504,0.8683356367124961,Normal,0,0
395,395,0.522062038691973,0.477937961308027,Tumor,1,0
396,396,0.4742170800896555,0.5257829199103445,Normal,0,0
397,397,0.264975814311356,0.735024185688644,Normal,0,0
398,398,0.3719152547393892,0.6280847452606108,Normal,0,1
399,399,0.4318245209285832,0.5681754790714169,Normal,0,0
400,400,0.4414319003839188,0.5585680996160812,Normal,0,0
401,401,0.1949053562974274,0.8050946437025726,Normal,0,0
402,402,0.3236941184348647,0.6763058815651354,Normal,0,0
403,403,0.1875831957342559,0.812416804265744,Normal,0,0
404,404,0.4745591125893338,0.5254408874106662,Normal,0,0
405,405,0.4763692573284737,0.5236307426715264,Normal,0,0
406,406,0.480855137215524,0.519144862784476,Normal,0,0
407,407,0.5404788492034978,0.4595211507965023,Tumor,1,1
408,408,0.5525940327770725,0.4474059672229274,Tumor,1,0
409,409,0.5386352714735565,0.4613647285264434,Tumor,1,0
410,410,0.212766923055532,0.7872330769444679,Normal,0,0
411,411,0.4366398408405025,0.5633601591594974,Normal,0,0
412,412,0.5475692141763113,0.4524307858236887,Tumor,1,1
413,413,0.1602046131697821,0.8397953868302178,Normal,0,0
414,414,0.4435372395455942,0.5564627604544058,Normal,0,0
415,415,0.47949119343027,0.52050880656973,Normal,0,0
416,416,0.1313080804390622,0.8686919195609378,Normal,0,0
417,417,0.5118036313359366,0.4881963686640633,Tumor,1,0
418,418,0.2413455982968498,0.7586544017031502,Normal,0,0
419,419,0.4324492782427595,0.5675507217572404,Normal,0,0
420,420,0.2328272952715296,0.7671727047284703,Normal,0,0
421,421,0.4753096046080551,0.5246903953919448,Normal,0,0
422,422,0.5020698247870142,0.4979301752129857,Tumor,1,0
423,423,0.4760343129757999,0.5239656870242,Normal,0,0
424,424,0.4774813384820263,0.5225186615179737,Normal,0,0
425,425,0.4311631897187792,0.5688368102812207,Normal,0,0
426,426,0.1269296315626371,0.8730703684373629,Normal,0,0
427,427,0.5104973643103445,0.4895026356896555,Tumor,1,0
428,428,0.4726673696569615,0.5273326303430386,Normal,0,0
429,429,0.1231202916810641,0.8768797083189359,Normal,0,0
430,430,0.6028771144863959,0.3971228855136041,Tumor,1,1
431,431,0.4361704384464432,0.5638295615535568,Normal,0,0
432,432,0.2111297033938323,0.7888702966061677,Normal,0,0
433,433,0.6278083492999799,0.3721916507000202,Tumor,1,0
434,434,0.1232720771298571,0.8767279228701429,Normal,0,0
435,435,0.4775426282374665,0.5224573717625334,Normal,0,0
436,436,0.4705078022692433,0.5294921977307567,Normal,0,0
437,437,0.4254424768764326,0.5745575231235672,Normal,0,0
438,438,0.4345936009357411,0.5654063990642589,Normal,0,0
439,439,0.5331457649845167,0.4668542350154832,Tumor,1,0
440,440,0.5075441852390573,0.4924558147609427,Tumor,1,0
441,441,0.5850247465328409,0.4149752534671591,Tumor,1,1
442,442,0.5178313486251792,0.4821686513748208,Tumor,1,0
443,443,0.1193404664588083,0.8806595335411916,Normal,0,0
444,444,0.5308822464273518,0.4691177535726482,Tumor,1,0
445,445,0.6265886159638201,0.3734113840361799,Tumor,1,1
446,446,0.1395773053866809,0.860422694613319,Normal,0,0
447,447,0.1224980169674117,0.8775019830325883,Normal,0,0
448,448,0.524338837285407,0.4756611627145929,Tumor,1,0
449,449,0.4357224665176266,0.5642775334823734,Normal,0,0
450,450,0.4772208105618155,0.5227791894381845,Normal,0,0
451,451,0.4956139090118167,0.5043860909881834,Normal,0,0
452,452,0.5162621204832334,0.4837378795167666,Tumor,1,0
453,453,0.4360489697283974,0.5639510302716026,Normal,0,0
454,454,0.4758217864584569,0.5241782135415429,Normal,0,0
455,455,0.4430572313472937,0.5569427686527064,Normal,0,0
456,456,0.5228051130593001,0.4771948869406999,Tumor,1,0
457,457,0.5957636829746594,0.4042363170253405,Tumor,1,1
458,458,0.1361529173785237,0.8638470826214762,Normal,0,0
459,459,0.4296137050005265,0.5703862949994735,Normal,0,0
460,460,0.4394374596959014,0.5605625403040987,Normal,0,0
461,461,0.4300615264285275,0.5699384735714725,Normal,0,0
462,462,0.1221830360704162,0.8778169639295837,Normal,0,0
463,463,0.4682043483467208,0.531795651653279,Normal,0,0
