"Sample","freq_cancer","freq_non_cancer","pred_label","pred","label"
"V142","0.4","0.6","non_cancer",0,1
"V143","0.6","0.4","cancer",1,1
"V144","0.8","0.2","cancer",1,1
"V145","1","0","cancer",1,1
"V146","0.2","0.8","non_cancer",0,1
"V147","0.2","0.8","non_cancer",0,1
"V148","0.6","0.4","cancer",1,1
"V149","0.2","0.8","non_cancer",0,1
"V150","0.6","0.4","cancer",1,1
"V151","0.4","0.6","non_cancer",0,1
"V152","0.2","0.8","non_cancer",0,1
"V153","0.4","0.6","non_cancer",0,1
"V154","0.4","0.6","non_cancer",0,1
"V155","0.4","0.6","non_cancer",0,1
"V156","0.4","0.6","non_cancer",0,1
"V157","0.6","0.4","cancer",1,1
"V158","0.8","0.2","cancer",1,1
"V159","0.8","0.2","cancer",1,1
"V160","0.4","0.6","non_cancer",0,1
"V161","0.4","0.6","non_cancer",0,1
"V162","0.6","0.4","cancer",1,1
"V163","0.4","0.6","non_cancer",0,1
"V164","0.4","0.6","non_cancer",0,1
"V165","0.4","0.6","non_cancer",0,1
"V166","0.4","0.6","non_cancer",0,1
"V167","0.6","0.4","cancer",1,1
"V168","0.2","0.8","non_cancer",0,1
"V169","0.6","0.4","cancer",1,1
"V170","0.8","0.2","cancer",1,1
"V171","0.4","0.6","non_cancer",0,1
"V172","0.2","0.8","non_cancer",0,1
"V173","0.2","0.8","non_cancer",0,1
"V174","0.2","0.8","non_cancer",0,1
"V175","0.2","0.8","non_cancer",0,1
"V176","0.6","0.4","cancer",1,1
"V177","0.4","0.6","non_cancer",0,1
"V178","0.2","0.8","non_cancer",0,1
"V179","0.8","0.2","cancer",1,1
"V180","0.4","0.6","non_cancer",0,1
"V181","0.2","0.8","non_cancer",0,1
"V182","0.4","0.6","non_cancer",0,1
"V183","0.2","0.8","non_cancer",0,1
"V184","0.6","0.4","cancer",1,1
"V185","0.4","0.6","non_cancer",0,1
"V186","0.8","0.2","cancer",1,1
"V187","0.8","0.2","cancer",1,1
"V188","0.8","0.2","cancer",1,1
"V189","0.4","0.6","non_cancer",0,1
"V190","0.6","0.4","cancer",1,1
"V191","0.4","0.6","non_cancer",0,1
"V192","0.4","0.6","non_cancer",0,1
"V193","0.2","0.8","non_cancer",0,1
"V194","0.4","0.6","non_cancer",0,1
"V195","0.2","0.8","non_cancer",0,1
"V196","0.6","0.4","cancer",1,1
"V197","0.6","0.4","cancer",1,1
"V198","0.6","0.4","cancer",1,1
"V199","0.2","0.8","non_cancer",0,1
"V200","0.2","0.8","non_cancer",0,1
"V201","0.4","0.6","non_cancer",0,1
"V202","0.2","0.8","non_cancer",0,1
"V203","0.2","0.8","non_cancer",0,1
"V204","0.2","0.8","non_cancer",0,1
"V205","0.4","0.6","non_cancer",0,1
"V206","0.4","0.6","non_cancer",0,1
"V207","0.2","0.8","non_cancer",0,1
"V208","0.6","0.4","cancer",1,1
"V209","0.4","0.6","non_cancer",0,1
"V210","0.6","0.4","cancer",1,1
"V211","0.6","0.4","cancer",1,1
"V212","0.6","0.4","cancer",1,1
"V213","0.4","0.6","non_cancer",0,1
"V214","0.4","0.6","non_cancer",0,1
"V215","0.4","0.6","non_cancer",0,1
"V216","0.2","0.8","non_cancer",0,1
"V217","0.6","0.4","cancer",1,1
"V218","0","1","non_cancer",0,1
"V219","0.2","0.8","non_cancer",0,1
"V220","0.8","0.2","cancer",1,1
"V221","0.8","0.2","cancer",1,1
"V222","0.6","0.4","cancer",1,1
"V223","0.4","0.6","non_cancer",0,1
"V224","0.2","0.8","non_cancer",0,1
"V225","0.8","0.2","cancer",1,1
"V226","0.6","0.4","cancer",1,1
"V227","0.6","0.4","cancer",1,1
"V228","0.4","0.6","non_cancer",0,1
"V229","0.4","0.6","non_cancer",0,1
"V230","0.6","0.4","cancer",1,1
"V231","0.6","0.4","cancer",1,1
"V232","0.4","0.6","non_cancer",0,1
"V233","0.4","0.6","non_cancer",0,1
"V234","0.4","0.6","non_cancer",0,1
"V235","0.4","0.6","non_cancer",0,1
"V236","0.6","0.4","cancer",1,1
"V237","0.4","0.6","non_cancer",0,1
"V238","0.2","0.8","non_cancer",0,1
"V239","0.6","0.4","cancer",1,1
"V240","0.4","0.6","non_cancer",0,1
"V241","0.4","0.6","non_cancer",0,1
"V242","0","1","non_cancer",0,1
"V243","0.2","0.8","non_cancer",0,1
"V244","0.4","0.6","non_cancer",0,1
"V245","0.2","0.8","non_cancer",0,1
"V246","0.4","0.6","non_cancer",0,1
"V247","0.2","0.8","non_cancer",0,1
"V248","0.4","0.6","non_cancer",0,1
"V249","0.4","0.6","non_cancer",0,1
"V250","0.4","0.6","non_cancer",0,1
"V251","0.4","0.6","non_cancer",0,1
"V252","0.6","0.4","cancer",1,1
"V253","0.2","0.8","non_cancer",0,1
"V254","0.6","0.4","cancer",1,1
"V255","0.6","0.4","cancer",1,1
"V256","0.8","0.2","cancer",1,1
"V257","0.4","0.6","non_cancer",0,1
"V258","0.2","0.8","non_cancer",0,1
"V259","0.2","0.8","non_cancer",0,1
"V260","0.4","0.6","non_cancer",0,1
"V261","0.2","0.8","non_cancer",0,1
"V262","0.2","0.8","non_cancer",0,1
"V263","0.4","0.6","non_cancer",0,1
"V264","0.4","0.6","non_cancer",0,1
"V265","0.2","0.8","non_cancer",0,1
"V266","0.4","0.6","non_cancer",0,1
"V267","0.2","0.8","non_cancer",0,1
"V268","0.2","0.8","non_cancer",0,1
"V269","0.4","0.6","non_cancer",0,1
"V270","0.8","0.2","cancer",1,1
"V271","0.6","0.4","cancer",1,1
"V272","0.2","0.8","non_cancer",0,1
"V273","0.2","0.8","non_cancer",0,1
"V274","0.4","0.6","non_cancer",0,1
"V275","0.2","0.8","non_cancer",0,1
"V276","0.4","0.6","non_cancer",0,1
"V277","0.6","0.4","cancer",1,1
"V278","0.8","0.2","cancer",1,1
"V279","0.8","0.2","cancer",1,1
"V280","0.2","0.8","non_cancer",0,1
"V281","0.4","0.6","non_cancer",0,1
"V282","0.4","0.6","non_cancer",0,1
"V283","0.4","0.6","non_cancer",0,1
"V284","0.4","0.6","non_cancer",0,1
"V285","0.2","0.8","non_cancer",0,1
"V286","0","1","non_cancer",0,1
"V287","0.2","0.8","non_cancer",0,1
"V288","0.6","0.4","cancer",1,1
"V289","0.2","0.8","non_cancer",0,1
"V290","0","1","non_cancer",0,1
"V291","0.4","0.6","non_cancer",0,1
"V292","0.2","0.8","non_cancer",0,1
"V293","0.2","0.8","non_cancer",0,1
"V294","0.2","0.8","non_cancer",0,1
"V295","0.4","0.6","non_cancer",0,1
"V296","0.4","0.6","non_cancer",0,1
"V297","0.4","0.6","non_cancer",0,1
"V298","0.2","0.8","non_cancer",0,1
"V299","0.2","0.8","non_cancer",0,1
"V300","0.2","0.8","non_cancer",0,1
"V301","0.6","0.4","cancer",1,1
"V302","0.4","0.6","non_cancer",0,1
"V303","0","1","non_cancer",0,1
"V304","0.4","0.6","non_cancer",0,1
"V305","0.4","0.6","non_cancer",0,1
"V306","0.2","0.8","non_cancer",0,1
"V307","0.4","0.6","non_cancer",0,1
"V308","0.4","0.6","non_cancer",0,1
"V309","0.2","0.8","non_cancer",0,1
"V310","1","0","cancer",1,1
"V311","0.4","0.6","non_cancer",0,1
"V312","0.2","0.8","non_cancer",0,1
"V313","0.2","0.8","non_cancer",0,1
"V314","0.4","0.6","non_cancer",0,1
"V315","0.4","0.6","non_cancer",0,1
"V316","0.4","0.6","non_cancer",0,1
"V317","0.2","0.8","non_cancer",0,1
"V318","0.6","0.4","cancer",1,1
"V319","0.2","0.8","non_cancer",0,1
"V320","0.2","0.8","non_cancer",0,1
"V321","0.2","0.8","non_cancer",0,1
"V322","0.2","0.8","non_cancer",0,1
"V323","0.8","0.2","cancer",1,1
"V324","0.2","0.8","non_cancer",0,1
"V325","0.6","0.4","cancer",1,1
"V326","0.2","0.8","non_cancer",0,1
"V327","0.2","0.8","non_cancer",0,1
"V328","0","1","non_cancer",0,1
"V329","0.6","0.4","cancer",1,1
"V330","0.4","0.6","non_cancer",0,1
"V331","0.4","0.6","non_cancer",0,1
"V332","0.2","0.8","non_cancer",0,1
"V333","0.4","0.6","non_cancer",0,1
"V334","0.2","0.8","non_cancer",0,1
"V335","0.4","0.6","non_cancer",0,1
"V336","0.6","0.4","cancer",1,1
"V337","0.2","0.8","non_cancer",0,1
"V338","0.6","0.4","cancer",1,1
"V339","0.4","0.6","non_cancer",0,1
"V340","0.6","0.4","cancer",1,1
"V341","0.4","0.6","non_cancer",0,1
"V342","0.2","0.8","non_cancer",0,1
"V343","0.4","0.6","non_cancer",0,1
"V344","0.6","0.4","cancer",1,1
"V345","0.4","0.6","non_cancer",0,1
"V346","0.4","0.6","non_cancer",0,1
"V347","0.4","0.6","non_cancer",0,1
"V348","0.2","0.8","non_cancer",0,1
"V349","0.6","0.4","cancer",1,1
"V350","0.2","0.8","non_cancer",0,1
"V351","0.4","0.6","non_cancer",0,1
"V352","0.4","0.6","non_cancer",0,1
"V353","0.6","0.4","cancer",1,1
"V354","0.2","0.8","non_cancer",0,1
"V355","0.4","0.6","non_cancer",0,1
"V356","0.2","0.8","non_cancer",0,1
"V357","0.4","0.6","non_cancer",0,1
"V358","0","1","non_cancer",0,1
"V359","0.4","0.6","non_cancer",0,1
"V360","0.2","0.8","non_cancer",0,1
"V361","0.6","0.4","cancer",1,1
"V362","0.2","0.8","non_cancer",0,1
"V363","0.2","0.8","non_cancer",0,1
"V364","0.6","0.4","cancer",1,1
"V365","0.2","0.8","non_cancer",0,1
"V366","0.2","0.8","non_cancer",0,1
"V367","0.4","0.6","non_cancer",0,1
"V368","0.4","0.6","non_cancer",0,1
"V369","0.4","0.6","non_cancer",0,1
"V370","0.6","0.4","cancer",1,1
"V371","0.8","0.2","cancer",1,1
"V372","0.4","0.6","non_cancer",0,1
"V373","0.4","0.6","non_cancer",0,1
"V374","0.2","0.8","non_cancer",0,1
"V375","0","1","non_cancer",0,1
"V376","0.8","0.2","cancer",1,1
"V377","0.2","0.8","non_cancer",0,1
"V378","0.8","0.2","cancer",1,1
"V379","0.4","0.6","non_cancer",0,1
"V380","0.2","0.8","non_cancer",0,1
"V381","0.6","0.4","cancer",1,1
"V382","0","1","non_cancer",0,1
"V383","0","1","non_cancer",0,1
"V384","0.4","0.6","non_cancer",0,1
"V385","0.4","0.6","non_cancer",0,1
"V386","0.4","0.6","non_cancer",0,1
"V387","0.4","0.6","non_cancer",0,1
"V388","0.2","0.8","non_cancer",0,1
"V389","0","1","non_cancer",0,1
"V390","0.8","0.2","cancer",1,1
"V391","0","1","non_cancer",0,1
"V392","0.4","0.6","non_cancer",0,1
"V393","0.2","0.8","non_cancer",0,1
"V394","0.2","0.8","non_cancer",0,1
"V395","0.2","0.8","non_cancer",0,1
"V396","0.2","0.8","non_cancer",0,1
"V397","0.2","0.8","non_cancer",0,1
"V398","0.6","0.4","cancer",1,1
"V399","0.4","0.6","non_cancer",0,1
"V400","0.2","0.8","non_cancer",0,1
"V401","0.4","0.6","non_cancer",0,1
"V402","0.2","0.8","non_cancer",0,1
"V403","0.2","0.8","non_cancer",0,1
"V404","0.2","0.8","non_cancer",0,1
"V405","0.4","0.6","non_cancer",0,1
"V406","0.6","0.4","cancer",1,1
"V407","0.4","0.6","non_cancer",0,1
"V408","0.6","0.4","cancer",1,1
"V409","0.2","0.8","non_cancer",0,1
"V410","0","1","non_cancer",0,1
"V411","0","1","non_cancer",0,1
"V412","0.2","0.8","non_cancer",0,1
"V413","1","0","cancer",1,1
"V414","0.2","0.8","non_cancer",0,1
"V415","0.4","0.6","non_cancer",0,1
"V416","0.6","0.4","cancer",1,1
"V417","0.4","0.6","non_cancer",0,1
"V418","0","1","non_cancer",0,1
"V419","0.2","0.8","non_cancer",0,1
"V420","0.8","0.2","cancer",1,1
"V421","0.2","0.8","non_cancer",0,1
"V422","0.4","0.6","non_cancer",0,1
"V423","0.4","0.6","non_cancer",0,1
"V424","0.4","0.6","non_cancer",0,1
"V425","0.8","0.2","cancer",1,1
"V426","0.8","0.2","cancer",1,1
"V427","0.4","0.6","non_cancer",0,1
"V428","0.6","0.4","cancer",1,1
"V429","0.2","0.8","non_cancer",0,1
"V430","0.2","0.8","non_cancer",0,1
"V431","0.6","0.4","cancer",1,1
"V432","0.4","0.6","non_cancer",0,1
"V433","0.2","0.8","non_cancer",0,1
"V434","0.6","0.4","cancer",1,1
"V435","0","1","non_cancer",0,1
"V436","0.6","0.4","cancer",1,1
"V437","0.6","0.4","cancer",1,1
"V438","0.4","0.6","non_cancer",0,1
"V439","0.4","0.6","non_cancer",0,1
"V440","0.6","0.4","cancer",1,1
"V441","0.2","0.8","non_cancer",0,1
"V442","0.8","0.2","cancer",1,1
"V443","0.6","0.4","cancer",1,1
"V444","0.4","0.6","non_cancer",0,1
"V445","0.2","0.8","non_cancer",0,1
"V446","0.2","0.8","non_cancer",0,1
"V447","0.4","0.6","non_cancer",0,1
"V448","0.2","0.8","non_cancer",0,1
"V449","0.6","0.4","cancer",1,1
"V450","0.4","0.6","non_cancer",0,1
"V451","0.4","0.6","non_cancer",0,1
"V452","0.6","0.4","cancer",1,1
"V453","0.2","0.8","non_cancer",0,1
"V454","0.2","0.8","non_cancer",0,1
"V455","0.6","0.4","cancer",1,1
"V456","0.4","0.6","non_cancer",0,1
"V457","0.4","0.6","non_cancer",0,1
"V458","0.8","0.2","cancer",1,1
"V459","0.2","0.8","non_cancer",0,1
"V460","0.2","0.8","non_cancer",0,1
"V461","0.2","0.8","non_cancer",0,1
"V462","0.4","0.6","non_cancer",0,1
"V463","0.4","0.6","non_cancer",0,1
"V464","0.2","0.8","non_cancer",0,1
"V465","0.4","0.6","non_cancer",0,1
"V466","0.2","0.8","non_cancer",0,1
"V467","0.2","0.8","non_cancer",0,1
"V468","0.2","0.8","non_cancer",0,1
"V469","0.2","0.8","non_cancer",0,1
"V470","0.4","0.6","non_cancer",0,1
"V471","0.6","0.4","cancer",1,1
"V472","0.4","0.6","non_cancer",0,1
"V473","0.2","0.8","non_cancer",0,1
"V474","0.2","0.8","non_cancer",0,1
"V475","0.4","0.6","non_cancer",0,1
"V476","0.6","0.4","cancer",1,1
"V477","0.8","0.2","cancer",1,1
"V478","0.2","0.8","non_cancer",0,1
"V479","0.2","0.8","non_cancer",0,1
"V480","0.2","0.8","non_cancer",0,1
"V481","0.2","0.8","non_cancer",0,1
"V482","0.4","0.6","non_cancer",0,1
"V483","0.4","0.6","non_cancer",0,1
"V484","0.4","0.6","non_cancer",0,1
"V485","0.6","0.4","cancer",1,1
"V486","0.4","0.6","non_cancer",0,1
"V487","0.2","0.8","non_cancer",0,1
"V488","0.2","0.8","non_cancer",0,1
"V489","0.8","0.2","cancer",1,1
"V490","0.2","0.8","non_cancer",0,1
"V491","0.6","0.4","cancer",1,1
"V492","0.2","0.8","non_cancer",0,1
"V493","0.2","0.8","non_cancer",0,1
"V494","0.4","0.6","non_cancer",0,1
"V495","0.2","0.8","non_cancer",0,1
"V496","0.2","0.8","non_cancer",0,1
"V497","0.4","0.6","non_cancer",0,1
"V498","0.4","0.6","non_cancer",0,1
"V499","0.4","0.6","non_cancer",0,1
"V500","0.4","0.6","non_cancer",0,1
"V501","0","1","non_cancer",0,1
"V502","0.4","0.6","non_cancer",0,1
"V503","0.2","0.8","non_cancer",0,1
"V504","0.2","0.8","non_cancer",0,1
"V505","0.4","0.6","non_cancer",0,1
"V506","0.6","0.4","cancer",1,1
"V507","0.6","0.4","cancer",1,1
"V508","0","1","non_cancer",0,1
"V509","0.4","0.6","non_cancer",0,1
"V510","0.2","0.8","non_cancer",0,1
"V511","0.2","0.8","non_cancer",0,1
"V512","0.2","0.8","non_cancer",0,1
"V513","0.2","0.8","non_cancer",0,1
"V514","0.6","0.4","cancer",1,1
"V515","0.4","0.6","non_cancer",0,1
"V516","0.2","0.8","non_cancer",0,1
"V517","0","1","non_cancer",0,1
"V518","0.2","0.8","non_cancer",0,1
"V519","0.2","0.8","non_cancer",0,1
"V520","0.2","0.8","non_cancer",0,1
"V521","0.4","0.6","non_cancer",0,1
"V522","0","1","non_cancer",0,1
"V523","0.2","0.8","non_cancer",0,1
"V524","0.2","0.8","non_cancer",0,1
"V525","0","1","non_cancer",0,0
"V526","0","1","non_cancer",0,0
"V527","0.2","0.8","non_cancer",0,0
"V528","0","1","non_cancer",0,0
"V529","0.2","0.8","non_cancer",0,0
"V530","0","1","non_cancer",0,0
"V531","0.2","0.8","non_cancer",0,0
"V532","0","1","non_cancer",0,0
"V533","0.2","0.8","non_cancer",0,0
"V534","0","1","non_cancer",0,0
"V535","0","1","non_cancer",0,0
"V536","0.2","0.8","non_cancer",0,0
"V537","0.2","0.8","non_cancer",0,0
"V538","0.2","0.8","non_cancer",0,0
"V539","0","1","non_cancer",0,0
"V540","0","1","non_cancer",0,0
"V541","0","1","non_cancer",0,0
"V542","0.2","0.8","non_cancer",0,0
"V543","0","1","non_cancer",0,0
"V544","0","1","non_cancer",0,0
"V545","0","1","non_cancer",0,0
"V546","0","1","non_cancer",0,0
"V547","0","1","non_cancer",0,0
"V548","0","1","non_cancer",0,0
"V549","0","1","non_cancer",0,0
"V550","0","1","non_cancer",0,0
"V551","0","1","non_cancer",0,0
"V552","0","1","non_cancer",0,0
"V553","0","1","non_cancer",0,0
"V554","0","1","non_cancer",0,0
"V555","0","1","non_cancer",0,0
"V556","0","1","non_cancer",0,0
"V557","0.2","0.8","non_cancer",0,0
"V558","0","1","non_cancer",0,0
"V559","0","1","non_cancer",0,0
"V560","0.2","0.8","non_cancer",0,0
"V561","0.2","0.8","non_cancer",0,0
"V562","0","1","non_cancer",0,0
"V563","0","1","non_cancer",0,0
"V564","0","1","non_cancer",0,0
"V565","0","1","non_cancer",0,0
"V566","0.2","0.8","non_cancer",0,0
"V567","0","1","non_cancer",0,0
"V568","0","1","non_cancer",0,0
"V569","0","1","non_cancer",0,0
"V570","0","1","non_cancer",0,0
"V571","0","1","non_cancer",0,0
"V572","0","1","non_cancer",0,0
"V573","0","1","non_cancer",0,0
"V574","0.2","0.8","non_cancer",0,0
"V575","0","1","non_cancer",0,0
"V576","0","1","non_cancer",0,0
"V577","0","1","non_cancer",0,0
"V578","0","1","non_cancer",0,0
"V579","0","1","non_cancer",0,0
"V580","0","1","non_cancer",0,0
"V581","0","1","non_cancer",0,0
"V582","0","1","non_cancer",0,0
"V583","0","1","non_cancer",0,0
"V584","0","1","non_cancer",0,0
"V585","0.2","0.8","non_cancer",0,0
"V586","0.2","0.8","non_cancer",0,0
"V587","0","1","non_cancer",0,0
"V588","0.2","0.8","non_cancer",0,0
"V589","0","1","non_cancer",0,0
"V590","0","1","non_cancer",0,0
"V591","0","1","non_cancer",0,0
"V592","0","1","non_cancer",0,0
"V593","0","1","non_cancer",0,0
"V594","0","1","non_cancer",0,0
"V595","0","1","non_cancer",0,0
"V596","0","1","non_cancer",0,0
"V597","0","1","non_cancer",0,0
"V598","0.2","0.8","non_cancer",0,0
"V599","0","1","non_cancer",0,0
"V600","0","1","non_cancer",0,0
"V601","0","1","non_cancer",0,0
"V602","0.2","0.8","non_cancer",0,0
"V603","0","1","non_cancer",0,0
"V604","0","1","non_cancer",0,0
"V605","0","1","non_cancer",0,0
"V606","0","1","non_cancer",0,0
"V607","0.2","0.8","non_cancer",0,0
"V608","0","1","non_cancer",0,0
"V609","0","1","non_cancer",0,0
"V610","0","1","non_cancer",0,0
"V611","0","1","non_cancer",0,0
"V612","0","1","non_cancer",0,0
"V613","0","1","non_cancer",0,0
"V614","0.2","0.8","non_cancer",0,0
"V615","0","1","non_cancer",0,0
"V616","0","1","non_cancer",0,0
"V617","0","1","non_cancer",0,0
"V618","0.2","0.8","non_cancer",0,0
"V619","0","1","non_cancer",0,0
"V620","0","1","non_cancer",0,0
"V621","0","1","non_cancer",0,0
"V622","0","1","non_cancer",0,0
"V623","0","1","non_cancer",0,0
"V624","0.2","0.8","non_cancer",0,0
"V625","0","1","non_cancer",0,0
"V626","0","1","non_cancer",0,0
"V627","0","1","non_cancer",0,0
"V628","0","1","non_cancer",0,0
"V629","0","1","non_cancer",0,0
"V630","0.2","0.8","non_cancer",0,0
"V631","0","1","non_cancer",0,0
"V632","0","1","non_cancer",0,0
"V633","0.2","0.8","non_cancer",0,0
"V634","0","1","non_cancer",0,0
"V635","0","1","non_cancer",0,0
"V636","0","1","non_cancer",0,0
"V637","0","1","non_cancer",0,0
"V638","0","1","non_cancer",0,0
"V639","0","1","non_cancer",0,0
"V640","0","1","non_cancer",0,0
"V641","0","1","non_cancer",0,0
"V642","0.2","0.8","non_cancer",0,0
"V643","0","1","non_cancer",0,0
"V644","0","1","non_cancer",0,0
"V645","0","1","non_cancer",0,0
"V646","0","1","non_cancer",0,0
"V647","0","1","non_cancer",0,0
"V648","0","1","non_cancer",0,0
"V649","0","1","non_cancer",0,0
"V650","0","1","non_cancer",0,0
"V651","0","1","non_cancer",0,0
"V652","0","1","non_cancer",0,0
"V653","0","1","non_cancer",0,0
"V654","0","1","non_cancer",0,0
"V655","0","1","non_cancer",0,0
"V656","0","1","non_cancer",0,0
"V657","0","1","non_cancer",0,0
"V658","0.2","0.8","non_cancer",0,0
"V659","0.2","0.8","non_cancer",0,0
"V660","0","1","non_cancer",0,0
"V661","0","1","non_cancer",0,0
"V662","0","1","non_cancer",0,0
"V663","0","1","non_cancer",0,0
"V664","0.2","0.8","non_cancer",0,0
"V665","0","1","non_cancer",0,0
"V666","0.2","0.8","non_cancer",0,0
"V667","0","1","non_cancer",0,0
"V668","0","1","non_cancer",0,0
"V669","0.2","0.8","non_cancer",0,0
"V670","0","1","non_cancer",0,0
"V671","0","1","non_cancer",0,0
"V672","0.2","0.8","non_cancer",0,0
"V673","0","1","non_cancer",0,0
"V674","0","1","non_cancer",0,0
"V675","0","1","non_cancer",0,0
