"cell.names","copykat.pred","pred","label","freq_cancer","freq_non_cancer"
"SS11metP10_F01","aneuploid",1,1,NA,NA
"SS11metP10_F02","aneuploid",1,1,NA,NA
"SS11metP10_F03","aneuploid",1,1,NA,NA
"SS11metP10_F04","aneuploid",1,1,NA,NA
"SS11metP10_F05","aneuploid",1,1,NA,NA
"SS11metP10_F06","aneuploid",1,1,NA,NA
"SS11metP10_F07","aneuploid",1,1,NA,NA
"SS11metP10_F08","aneuploid",1,1,NA,NA
"SS11metP10_F09","aneuploid",1,1,NA,NA
"SS11metP10_F10","aneuploid",1,1,NA,NA
"SS11metP10_F11","aneuploid",1,1,NA,NA
"SS11metP10_F12","aneuploid",1,1,NA,NA
"SS11metP10_G01","aneuploid",1,1,NA,NA
"SS11metP10_G02","aneuploid",1,1,NA,NA
"SS11metP10_G03","aneuploid",1,1,NA,NA
"SS11metP10_G04","aneuploid",1,1,NA,NA
"SS11metP10_G05","aneuploid",1,1,NA,NA
"SS11metP10_G06","aneuploid",1,1,NA,NA
"SS11metP10_G07","aneuploid",1,1,NA,NA
"SS11metP10_G08","aneuploid",1,1,NA,NA
"SS11metP10_G09","aneuploid",1,1,NA,NA
"SS11metP10_G10","aneuploid",1,1,NA,NA
"SS11metP10_G11","aneuploid",1,1,NA,NA
"SS11metP10_G12","aneuploid",1,1,NA,NA
"SS11metP10_H01","aneuploid",1,1,NA,NA
"SS11metP10_H02","aneuploid",1,1,NA,NA
"SS11metP10_H03","aneuploid",1,1,NA,NA
"SS11metP10_H04","aneuploid",1,1,NA,NA
"SS11metP10_H05","aneuploid",1,1,NA,NA
"SS11metP10_H06","aneuploid",1,1,NA,NA
"SS11metP10_H07","aneuploid",1,1,NA,NA
"SS11metP10_H08","aneuploid",1,1,NA,NA
"SS11metP10_H09","aneuploid",1,1,NA,NA
"SS11metP10_H10","aneuploid",1,1,NA,NA
"SS11metP10_H11","aneuploid",1,1,NA,NA
"SS11metP10_H12","aneuploid",1,1,NA,NA
"SS11metP11_A01","aneuploid",1,1,NA,NA
"SS11metP11_A02","aneuploid",1,1,NA,NA
"SS11metP11_A03","aneuploid",1,1,NA,NA
"SS11metP11_A04","aneuploid",1,1,NA,NA
"SS11metP11_A05","aneuploid",1,1,NA,NA
"SS11metP11_A06","aneuploid",1,1,NA,NA
"SS11metP11_A07","aneuploid",1,1,NA,NA
"SS11metP11_A08","aneuploid",1,1,NA,NA
"SS11metP11_A09","aneuploid",1,1,NA,NA
"SS11metP11_A10","aneuploid",1,1,NA,NA
"SS11metP11_A11","aneuploid",1,1,NA,NA
"SS11metP11_A12","aneuploid",1,1,NA,NA
"SS11metP11_B01","aneuploid",1,1,NA,NA
"SS11metP11_B02","aneuploid",1,1,NA,NA
"SS11metP11_B03","aneuploid",1,1,NA,NA
"SS11metP11_B04","aneuploid",1,1,NA,NA
"SS11metP11_B05","aneuploid",1,1,NA,NA
"SS11metP11_B06","aneuploid",1,1,NA,NA
"SS11metP11_B07","aneuploid",1,1,NA,NA
"SS11metP11_B08","aneuploid",1,1,NA,NA
"SS11metP11_B09","aneuploid",1,1,NA,NA
"SS11metP11_B10","aneuploid",1,1,NA,NA
"SS11metP11_B11","aneuploid",1,1,NA,NA
"SS11metP11_B12","aneuploid",1,1,NA,NA
"SS11metP11_C01","aneuploid",1,1,NA,NA
"SS11metP11_C02","aneuploid",1,1,NA,NA
"SS11metP11_C03","aneuploid",1,1,NA,NA
"SS11metP11_C04","aneuploid",1,1,NA,NA
"SS11metP11_C05","aneuploid",1,1,NA,NA
"SS11metP11_C06","aneuploid",1,1,NA,NA
"SS11metP11_C07","aneuploid",1,1,NA,NA
"SS11metP11_C08","aneuploid",1,1,NA,NA
"SS11metP11_C09","aneuploid",1,1,NA,NA
"SS11metP11_C10","aneuploid",1,1,NA,NA
"SS11metP11_C11","aneuploid",1,1,NA,NA
"SS11metP11_D01","aneuploid",1,1,NA,NA
"SS11metP11_D02","aneuploid",1,1,NA,NA
"SS11metP11_D03","aneuploid",1,1,NA,NA
"SS11metP11_D04","aneuploid",1,1,NA,NA
"SS11metP11_D05","aneuploid",1,1,NA,NA
"SS11metP11_D06","aneuploid",1,1,NA,NA
"SS11metP11_D07","aneuploid",1,1,NA,NA
"SS11metP11_D08","aneuploid",1,1,NA,NA
"SS11metP11_D09","aneuploid",1,1,NA,NA
"SS11metP11_D10","aneuploid",1,1,NA,NA
"SS11metP11_D11","aneuploid",1,1,NA,NA
"SS11metP11_D12","aneuploid",1,1,NA,NA
"SS11metP11_E01","aneuploid",1,1,NA,NA
"SS11metP11_E02","aneuploid",1,1,NA,NA
"SS11metP11_E03","aneuploid",1,1,NA,NA
"SS11metP11_E04","aneuploid",1,1,NA,NA
"SS11metP11_E05","aneuploid",1,1,NA,NA
"SS11metP11_E06","aneuploid",1,1,NA,NA
"SS11metP11_E07","aneuploid",1,1,NA,NA
"SS11metP11_E08","aneuploid",1,1,NA,NA
"SS11metP11_E09","aneuploid",1,1,NA,NA
"SS11metP11_E10","aneuploid",1,1,NA,NA
"SS11metP11_E11","aneuploid",1,1,NA,NA
"SS11metP11_E12","aneuploid",1,1,NA,NA
"SS11metP11_F01","aneuploid",1,1,NA,NA
"SS11metP11_F02","aneuploid",1,1,NA,NA
"SS11metP11_F03","aneuploid",1,1,NA,NA
"SS11metP11_F04","aneuploid",1,1,NA,NA
"SS11metP11_F05","aneuploid",1,1,NA,NA
"SS11metP11_F06","aneuploid",1,1,NA,NA
"SS11metP11_F07","aneuploid",1,1,NA,NA
"SS11metP11_F08","aneuploid",1,1,NA,NA
"SS11metP11_F09","aneuploid",1,1,NA,NA
"SS11metP11_F10","aneuploid",1,1,NA,NA
"SS11metP11_F11","aneuploid",1,1,NA,NA
"SS11metP11_F12","aneuploid",1,1,NA,NA
"SS11metP11_G01","aneuploid",1,1,NA,NA
"SS11metP11_G02","aneuploid",1,1,NA,NA
"SS11metP11_G03","aneuploid",1,1,NA,NA
"SS11metP11_G04","aneuploid",1,1,NA,NA
"SS11metP11_G05","aneuploid",1,1,NA,NA
"SS11metP11_G06","aneuploid",1,1,NA,NA
"SS11metP11_G07","aneuploid",1,1,NA,NA
"SS11metP11_G08","aneuploid",1,1,NA,NA
"SS11metP11_G09","aneuploid",1,1,NA,NA
"SS11metP11_G10","aneuploid",1,1,NA,NA
"SS11metP11_G11","aneuploid",1,1,NA,NA
"SS11metP11_G12","aneuploid",1,1,NA,NA
"SS11metP11_H01","aneuploid",1,1,NA,NA
"SS11metP11_H02","aneuploid",1,1,NA,NA
"SS11metP11_H03","aneuploid",1,1,NA,NA
"SS11metP11_H04","aneuploid",1,1,NA,NA
"SS11metP11_H05","aneuploid",1,1,NA,NA
"SS11metP11_H06","aneuploid",1,1,NA,NA
"SS11metP11_H07","aneuploid",1,1,NA,NA
"SS11metP11_H08","aneuploid",1,1,NA,NA
"SS11metP11_H09","aneuploid",1,1,NA,NA
"SS11metP11_H10","aneuploid",1,1,NA,NA
"SS11metP11_H11","aneuploid",1,1,NA,NA
"SS11metP11_H12","aneuploid",1,1,NA,NA
"SS11metposCD3P1_A01","diploid",0,0,NA,NA
"SS11metposCD3P1_A02","diploid",0,0,NA,NA
"SS11metposCD3P1_A03","diploid",0,0,NA,NA
"SS11metposCD3P1_A04","diploid",0,0,NA,NA
"SS11metposCD3P1_A05","diploid",0,0,NA,NA
"SS11metposCD3P1_A06","diploid",0,0,NA,NA
"SS11metposCD3P1_A07","diploid",0,0,NA,NA
"SS11metposCD3P1_A08","diploid",0,0,NA,NA
"SS11metposCD3P1_A09","diploid",0,0,NA,NA
"SS11metposCD3P1_A10","diploid",0,0,NA,NA
"SS11metposCD3P1_A11","diploid",0,0,NA,NA
"SS11metposCD3P1_B01","diploid",0,0,NA,NA
"SS11metposCD3P1_B02","diploid",0,0,NA,NA
"SS11metposCD3P1_B03","diploid",0,0,NA,NA
"SS11metposCD3P1_B04","diploid",0,0,NA,NA
"SS11metposCD3P1_B05","diploid",0,0,NA,NA
"SS11metposCD3P1_B06","diploid",0,0,NA,NA
"SS11metposCD3P1_B07","diploid",0,0,NA,NA
"SS11metposCD3P1_B08","diploid",0,0,NA,NA
"SS11metposCD3P1_B09","diploid",0,0,NA,NA
"SS11metposCD3P1_B10","diploid",0,0,NA,NA
"SS11metposCD3P1_B11","diploid",0,0,NA,NA
"SS11metposCD3P1_B12","diploid",0,0,NA,NA
"SS11metposCD3P1_C01","diploid",0,0,NA,NA
"SS11metposCD3P1_C02","diploid",0,0,NA,NA
"SS11metposCD3P1_C03","diploid",0,0,NA,NA
"SS11metposCD3P1_C04","diploid",0,0,NA,NA
"SS11metposCD3P1_C05","diploid",0,0,NA,NA
"SS11metposCD3P1_C06","diploid",0,0,NA,NA
"SS11metposCD3P1_C07","diploid",0,0,NA,NA
"SS11metposCD3P1_C08","diploid",0,0,NA,NA
"SS11metposCD3P1_C09","diploid",0,0,NA,NA
"SS11metposCD3P1_C10","diploid",0,0,NA,NA
"SS11metposCD3P1_C11","diploid",0,0,NA,NA
"SS11metposCD3P1_C12","diploid",0,0,NA,NA
"SS11metposCD3P1_D01","diploid",0,0,NA,NA
"SS11metposCD3P1_D02","diploid",0,0,NA,NA
"SS11metposCD3P1_D03","diploid",0,0,NA,NA
"SS11metposCD3P1_D04","diploid",0,0,NA,NA
"SS11metposCD3P1_D05","diploid",0,0,NA,NA
"SS11metposCD3P1_D06","diploid",0,0,NA,NA
"SS11metposCD3P1_D07","diploid",0,0,NA,NA
"SS11metposCD3P1_D08","diploid",0,0,NA,NA
"SS11metposCD3P1_D09","diploid",0,0,NA,NA
"SS11metposCD3P1_D10","diploid",0,0,NA,NA
"SS11metposCD3P1_D11","diploid",0,0,NA,NA
"SS11metposCD3P1_D12","diploid",0,0,NA,NA
"SS11metposCD3P1_E01","diploid",0,0,NA,NA
"SS11metposCD3P1_E02","diploid",0,0,NA,NA
"SS11metposCD3P1_E03","diploid",0,0,NA,NA
"SS11metposCD3P1_E04","diploid",0,0,NA,NA
"SS11metposCD3P1_E05","diploid",0,0,NA,NA
"SS11metposCD3P1_E06","diploid",0,0,NA,NA
"SS11metposCD3P1_E07","diploid",0,0,NA,NA
"SS11metposCD3P1_E08","diploid",0,0,NA,NA
"SS11metposCD3P1_E09","diploid",0,0,NA,NA
"SS11metposCD3P1_E10","diploid",0,0,NA,NA
"SS11metposCD3P1_E11","diploid",0,0,NA,NA
"SS11metposCD3P1_E12","diploid",0,0,NA,NA
"SS11metposCD3P1_F01","diploid",0,0,NA,NA
"SS11metposCD3P1_F02","diploid",0,0,NA,NA
"SS11metposCD3P1_F03","diploid",0,0,NA,NA
"SS11metposCD3P1_F04","diploid",0,0,NA,NA
"SS11metposCD3P1_F05","diploid",0,0,NA,NA
"SS11metposCD3P1_F06","diploid",0,0,NA,NA
"SS11metposCD3P1_F07","diploid",0,0,NA,NA
"SS11metposCD3P1_F08","diploid",0,0,NA,NA
"SS11metposCD3P1_F09","diploid",0,0,NA,NA
"SS11metposCD3P1_F10","diploid",0,0,NA,NA
"SS11metposCD3P1_F11","diploid",0,0,NA,NA
"SS11metposCD3P1_F12","diploid",0,0,NA,NA
"SS11metposCD3P1_G01","diploid",0,0,NA,NA
"SS11metposCD3P1_G02","diploid",0,0,NA,NA
"SS11metposCD3P1_G03","diploid",0,0,NA,NA
"SS11metposCD3P1_G04","diploid",0,0,NA,NA
"SS11metposCD3P1_G05","diploid",0,0,NA,NA
"SS11metposCD3P1_G06","diploid",0,0,NA,NA
"SS11metposCD3P1_G07","diploid",0,0,NA,NA
"SS11metposCD3P1_G08","diploid",0,0,NA,NA
"SS11metposCD3P1_G09","diploid",0,0,NA,NA
"SS11metposCD3P1_G10","diploid",0,0,NA,NA
"SS11metposCD3P1_G11","diploid",0,0,NA,NA
"SS11metposCD3P1_G12","diploid",0,0,NA,NA
"SS11metposCD3P1_H01","diploid",0,0,NA,NA
"SS11metposCD3P1_H02","diploid",0,0,NA,NA
"SS11metposCD3P1_H03","diploid",0,0,NA,NA
"SS11metposCD3P1_H04","diploid",0,0,NA,NA
"SS11metposCD3P1_H05","diploid",0,0,NA,NA
"SS11metposCD3P1_H06","diploid",0,0,NA,NA
"SS11metposCD3P1_H07","diploid",0,0,NA,NA
"SS11metposCD3P1_H08","diploid",0,0,NA,NA
"SS11metposCD3P1_H09","diploid",0,0,NA,NA
"SS11metposCD3P1_H10","diploid",0,0,NA,NA
"SS11metposCD3P1_H11","diploid",0,0,NA,NA
"SS11metposCD3P1_H12","diploid",0,0,NA,NA
"SS11P1_A01","aneuploid",1,1,NA,NA
"SS11P1_A02","aneuploid",1,1,NA,NA
"SS11P1_A03","aneuploid",1,1,NA,NA
"SS11P1_A04","aneuploid",1,1,NA,NA
"SS11P1_A05","aneuploid",1,1,NA,NA
"SS11P1_A06","aneuploid",1,1,NA,NA
"SS11P1_A07","aneuploid",1,1,NA,NA
"SS11P1_A08","aneuploid",1,1,NA,NA
"SS11P1_A09","aneuploid",1,1,NA,NA
"SS11P1_A10","aneuploid",1,1,NA,NA
"SS11P1_A11","aneuploid",1,1,NA,NA
"SS11P1_A12","aneuploid",1,1,NA,NA
"SS11P1_B01","aneuploid",1,1,NA,NA
"SS11P1_B02","aneuploid",1,1,NA,NA
"SS11P1_B03","aneuploid",1,1,NA,NA
"SS11P1_B04","aneuploid",1,1,NA,NA
"SS11P1_B05","aneuploid",1,1,NA,NA
"SS11P1_B06","aneuploid",1,1,NA,NA
"SS11P1_B07","aneuploid",1,1,NA,NA
"SS11P1_B08","aneuploid",1,1,NA,NA
"SS11P1_B09","aneuploid",1,1,NA,NA
"SS11P1_B10","aneuploid",1,1,NA,NA
"SS11P1_B11","aneuploid",1,1,NA,NA
"SS11P1_B12","aneuploid",1,1,NA,NA
"SS11P1_C01","aneuploid",1,1,NA,NA
"SS11P1_C02","aneuploid",1,1,NA,NA
"SS11P1_C03","aneuploid",1,1,NA,NA
"SS11P1_C04","aneuploid",1,1,NA,NA
"SS11P1_C05","aneuploid",1,1,NA,NA
"SS11P1_C06","aneuploid",1,1,NA,NA
"SS11P1_C07","aneuploid",1,1,NA,NA
"SS11P1_C08","aneuploid",1,1,NA,NA
"SS11P1_C09","aneuploid",1,1,NA,NA
"SS11P1_C10","aneuploid",1,1,NA,NA
"SS11P1_C11","aneuploid",1,1,NA,NA
"SS11P1_C12","aneuploid",1,1,NA,NA
"SS11P1_D01","aneuploid",1,1,NA,NA
"SS11P1_D02","aneuploid",1,1,NA,NA
"SS11P1_D03","aneuploid",1,1,NA,NA
"SS11P1_D04","aneuploid",1,1,NA,NA
"SS11P1_D05","aneuploid",1,1,NA,NA
"SS11P1_D06","aneuploid",1,1,NA,NA
"SS11P1_D07","aneuploid",1,1,NA,NA
"SS11P1_D08","aneuploid",1,1,NA,NA
"SS11P1_D09","aneuploid",1,1,NA,NA
"SS11P1_D10","aneuploid",1,1,NA,NA
"SS11P1_D11","aneuploid",1,1,NA,NA
"SS11P1_D12","aneuploid",1,1,NA,NA
"SS11P1_E01","aneuploid",1,1,NA,NA
"SS11P1_E02","aneuploid",1,1,NA,NA
"SS11P1_E03","aneuploid",1,1,NA,NA
"SS11P1_E04","aneuploid",1,1,NA,NA
"SS11P1_E05","aneuploid",1,1,NA,NA
"SS11P1_E06","aneuploid",1,1,NA,NA
"SS11P1_E07","aneuploid",1,1,NA,NA
"SS11P1_E08","aneuploid",1,1,NA,NA
"SS11P1_E09","aneuploid",1,1,NA,NA
"SS11P1_E10","aneuploid",1,1,NA,NA
"SS11P1_E11","aneuploid",1,1,NA,NA
"SS11P1_E12","aneuploid",1,1,NA,NA
"SS11P1_F01","aneuploid",1,1,NA,NA
"SS11P1_F02","aneuploid",1,1,NA,NA
"SS11P1_F03","aneuploid",1,1,NA,NA
"SS11P1_F04","aneuploid",1,1,NA,NA
"SS11P1_F05","aneuploid",1,1,NA,NA
"SS11P1_F06","aneuploid",1,1,NA,NA
"SS11P1_F07","aneuploid",1,1,NA,NA
"SS11P1_F08","aneuploid",1,1,NA,NA
"SS11P1_F09","aneuploid",1,1,NA,NA
"SS11P1_F10","diploid",0,0,NA,NA
"SS11P1_F11","aneuploid",1,1,NA,NA
"SS11P1_F12","aneuploid",1,1,NA,NA
"SS11P1_G01","aneuploid",1,1,NA,NA
"SS11P1_G02","aneuploid",1,1,NA,NA
"SS11P1_G03","aneuploid",1,1,NA,NA
"SS11P1_G04","aneuploid",1,1,NA,NA
"SS11P1_G05","aneuploid",1,1,NA,NA
"SS11P1_G06","aneuploid",1,1,NA,NA
"SS11P1_G07","aneuploid",1,1,NA,NA
"SS11P1_G08","aneuploid",1,1,NA,NA
"SS11P1_G09","aneuploid",1,1,NA,NA
"SS11P1_G10","aneuploid",1,1,NA,NA
"SS11P1_G11","aneuploid",1,1,NA,NA
"SS11P1_G12","aneuploid",1,1,NA,NA
"SS11P1_H01","aneuploid",1,1,NA,NA
"SS11P1_H02","aneuploid",1,1,NA,NA
"SS11P1_H03","aneuploid",1,1,NA,NA
"SS11P1_H05","aneuploid",1,1,NA,NA
"SS11P1_H06","aneuploid",1,1,NA,NA
"SS11P1_H07","aneuploid",1,1,NA,NA
"SS11P1_H08","aneuploid",1,1,NA,NA
"SS11P1_H09","aneuploid",1,1,NA,NA
"SS11P1_H10","aneuploid",1,1,NA,NA
"SS11P1_H11","aneuploid",1,1,NA,NA
"SS11P1_H12","aneuploid",1,1,NA,NA
"SS11P2_A01","aneuploid",1,1,NA,NA
"SS11P2_A02","aneuploid",1,1,NA,NA
"SS11P2_A03","aneuploid",1,1,NA,NA
"SS11P2_A04","aneuploid",1,1,NA,NA
"SS11P2_A05","aneuploid",1,1,NA,NA
"SS11P2_A06","aneuploid",1,1,NA,NA
"SS11P2_A07","aneuploid",1,1,NA,NA
"SS11P2_A08","aneuploid",1,1,NA,NA
"SS11P2_A09","aneuploid",1,1,NA,NA
"SS11P2_A10","aneuploid",1,1,NA,NA
"SS11P2_A11","aneuploid",1,1,NA,NA
"SS11P2_A12","aneuploid",1,1,NA,NA
"SS11P2_B01","aneuploid",1,1,NA,NA
"SS11P2_B02","aneuploid",1,1,NA,NA
"SS11P2_B03","aneuploid",1,1,NA,NA
"SS11P2_B04","aneuploid",1,1,NA,NA
"SS11P2_B05","aneuploid",1,1,NA,NA
"SS11P2_B06","aneuploid",1,1,NA,NA
"SS11P2_B07","aneuploid",1,1,NA,NA
"SS11P2_B08","aneuploid",1,1,NA,NA
"SS11P2_B09","aneuploid",1,1,NA,NA
"SS11P2_B10","aneuploid",1,1,NA,NA
"SS11P2_B11","aneuploid",1,1,NA,NA
"SS11P2_B12","aneuploid",1,1,NA,NA
"SS11P2_C01","aneuploid",1,1,NA,NA
"SS11P2_C03","aneuploid",1,1,NA,NA
"SS11P2_C04","aneuploid",1,1,NA,NA
"SS11P2_C05","aneuploid",1,1,NA,NA
"SS11P2_C06","aneuploid",1,1,NA,NA
"SS11P2_C07","aneuploid",1,1,NA,NA
"SS11P2_C08","aneuploid",1,1,NA,NA
"SS11P2_C09","aneuploid",1,1,NA,NA
"SS11P2_C10","aneuploid",1,1,NA,NA
"SS11P2_C11","aneuploid",1,1,NA,NA
"SS11P2_C12","aneuploid",1,1,NA,NA
"SS11P2_D01","aneuploid",1,1,NA,NA
"SS11P2_D02","aneuploid",1,1,NA,NA
"SS11P2_D03","aneuploid",1,1,NA,NA
"SS11P2_D04","aneuploid",1,1,NA,NA
"SS11P2_D05","aneuploid",1,1,NA,NA
"SS11P2_D06","aneuploid",1,1,NA,NA
"SS11P2_D07","aneuploid",1,1,NA,NA
"SS11P2_D08","aneuploid",1,1,NA,NA
"SS11P2_D09","aneuploid",1,1,NA,NA
"SS11P2_D10","aneuploid",1,1,NA,NA
"SS11P2_D11","aneuploid",1,1,NA,NA
"SS11P2_D12","aneuploid",1,1,NA,NA
"SS11P2_E01","aneuploid",1,1,NA,NA
"SS11P2_E02","aneuploid",1,1,NA,NA
"SS11P2_E03","aneuploid",1,1,NA,NA
"SS11P2_E04","aneuploid",1,1,NA,NA
"SS11P2_E05","aneuploid",1,1,NA,NA
"SS11P2_E06","aneuploid",1,1,NA,NA
"SS11P2_E07","aneuploid",1,1,NA,NA
"SS11P2_E08","aneuploid",1,1,NA,NA
"SS11P2_E09","aneuploid",1,1,NA,NA
"SS11P2_E10","aneuploid",1,1,NA,NA
"SS11P2_E11","aneuploid",1,1,NA,NA
"SS11P2_E12","aneuploid",1,1,NA,NA
"SS11P2_F02","aneuploid",1,1,NA,NA
"SS11P2_F03","aneuploid",1,1,NA,NA
"SS11P2_F04","aneuploid",1,1,NA,NA
"SS11P2_F05","aneuploid",1,1,NA,NA
"SS11P2_F06","aneuploid",1,1,NA,NA
"SS11P2_F07","aneuploid",1,1,NA,NA
"SS11P2_F08","aneuploid",1,1,NA,NA
"SS11P2_F09","aneuploid",1,1,NA,NA
"SS11P2_F10","aneuploid",1,1,NA,NA
"SS11P2_F11","aneuploid",1,1,NA,NA
"SS11P2_F12","aneuploid",1,1,NA,NA
"SS11P2_G01","aneuploid",1,1,NA,NA
"SS11P2_G02","diploid",0,0,NA,NA
"SS11P2_G03","aneuploid",1,1,NA,NA
"SS11P2_G04","aneuploid",1,1,NA,NA
"SS11P2_G06","aneuploid",1,1,NA,NA
"SS11P2_G07","aneuploid",1,1,NA,NA
"SS11P2_G08","aneuploid",1,1,NA,NA
"SS11P2_G09","aneuploid",1,1,NA,NA
"SS11P2_G10","aneuploid",1,1,NA,NA
"SS11P2_G11","aneuploid",1,1,NA,NA
"SS11P2_G12","aneuploid",1,1,NA,NA
"SS11P2_H01","aneuploid",1,1,NA,NA
"SS11P2_H02","aneuploid",1,1,NA,NA
"SS11P2_H03","aneuploid",1,1,NA,NA
"SS11P2_H04","aneuploid",1,1,NA,NA
"SS11P2_H05","aneuploid",1,1,NA,NA
"SS11P2_H06","aneuploid",1,1,NA,NA
"SS11P2_H07","aneuploid",1,1,NA,NA
"SS11P2_H08","aneuploid",1,1,NA,NA
"SS11P2_H09","aneuploid",1,1,NA,NA
"SS11P2_H10","aneuploid",1,1,NA,NA
"SS11P2_H11","aneuploid",1,1,NA,NA
"SS11P2_H12","aneuploid",1,1,NA,NA
"SS11P3_A01","aneuploid",1,1,NA,NA
"SS11P3_A02","aneuploid",1,1,NA,NA
"SS11P3_A04","aneuploid",1,1,NA,NA
"SS11P3_A05","aneuploid",1,1,NA,NA
"SS11P3_A06","aneuploid",1,1,NA,NA
"SS11P3_A07","aneuploid",1,1,NA,NA
"SS11P3_A08","aneuploid",1,1,NA,NA
